politician_id,name,party,x,y
132971,Linda Teuteberg,FDP,0.45130008,-0.7362476
132869,Christian Görke,Die Linke.,-3.4164412,1.5011045
150291,Norbert Kleinwächter,AfD,0.09769213,2.9634933
31221,Steffen Kotré,AfD,0.17125772,2.83188
145723,René Springer,AfD,-0.17185716,2.8339424
31216,Alexander Gauland,AfD,-0.54450506,2.7401261
29084,Knut Abraham,CDU/CSU,5.9318876,0.09911318
79029,Jana Schimke,CDU/CSU,4.022735,0.3367915
79391,Uwe Feiler,CDU/CSU,20.760489,-3.2579293
79233,Jens Koeppen,CDU/CSU,1.5834802,1.4911302
73691,Volker Redder,FDP,0.8645674,-1.3448635
73426,Kirsten Kappert-Gonther,BÜNDNIS 90/­DIE GRÜNEN,3.5671148,-22.539085
73300,Thomas Röwekamp,CDU/CSU,9.730066,-1.4325339
149570,Heidi Reichinnek,Die Linke.,-3.2646751,1.6074836
136366,Victor Perli,Die Linke.,-2.9036717,1.5734237
146055,Amira Mohamed Ali,BSW,-2.6637747,2.23489
149539,Susanne Menge,BÜNDNIS 90/­DIE GRÜNEN,-0.61366063,-3.0428183
175587,Julian Pahlke,BÜNDNIS 90/­DIE GRÜNEN,-1.8844357,-4.118745
145921,Swantje Michaelsen,BÜNDNIS 90/­DIE GRÜNEN,0.31575438,-3.5121622
136302,Stefan Wenzel,BÜNDNIS 90/­DIE GRÜNEN,3.4484403,-22.125193
175593,Karoline Otte,BÜNDNIS 90/­DIE GRÜNEN,-1.4110765,-3.3251064
136080,Helge Limburg,BÜNDNIS 90/­DIE GRÜNEN,-1.1040179,-2.5964386
79247,Katja Keul,BÜNDNIS 90/­DIE GRÜNEN,-5.335271,-22.818052
175563,Frank Bsirske,BÜNDNIS 90/­DIE GRÜNEN,-1.0658767,-2.1298366
78944,Julia Verlinden,BÜNDNIS 90/­DIE GRÜNEN,-1.5623183,-3.6017056
145913,Christina-Johanne Schröder,BÜNDNIS 90/­DIE GRÜNEN,-5.45035,-21.634169
78856,Sven-Christian Kindler,BÜNDNIS 90/­DIE GRÜNEN,0.75086606,-4.392981
136013,Filiz Polat,BÜNDNIS 90/­DIE GRÜNEN,-0.7318222,-6.516029
175915,Dirk Brandes,AfD,0.05121199,3.6780152
121468,Jörn König,AfD,0.27549887,2.782085
145711,Dietmar Friedhoff,AfD,0.23452581,2.4388819
122027,Thomas Ehrhorn,AfD,0.24141444,3.217109
175920,Frank Rinck,AfD,-0.04187226,2.949368
175931,Joachim Wundrak,AfD,0.9400722,2.4452088
175693,Anikó Glogowski-Merten,FDP,-0.7113859,-1.2723645
120356,Matthias Seestern-Pauly,FDP,0.28742442,-0.7391699
135980,Gero Hocker,FDP,-0.05233807,-0.72348595
175758,Knut Gerschau,FDP,0.0710692,-0.56825876
29297,Konstantin Kuhle,FDP,-0.7090068,-0.96746016
146300,Anja Schulz,FDP,-0.4362291,-0.780801
136537,Jens Beeck,FDP,0.26920816,-0.6661237
135929,Christian Dürr,FDP,-0.23672314,-0.9001654
175480,Peggy Schierenbeck,SPD,3.986897,-24.333445
