politician_id,name,party,occupation,year_of_birth,field_title,sex,education,x,y
182826,Christoph Frauenpreiß,CDU/CSU,,,,m,diplomierter Bankbetriebswirt (FS),5.4064155,3.6604419
183125,Simone Fischer,BÜNDNIS 90/­DIE GRÜNEN,,1979.0,,f,Diplom-Verwaltungswirtin,-6.4155583,5.565373
175925,Hauke Finger,AfD,Referent,1968.0,,m,Bankbetriebswirt,0.8472642,-8.563757
175491,Sebastian Fiedler,SPD,MdB,1973.0,,m,,5.34373,3.6550791
184038,Katrin Fey,Die Linke,Angestellte der DRK Kinderklinik ,1967.0,,f,Diplom-Sozialpädagogin,-10.658528,4.666713
177546,Thomas Fetsch,AfD,Rechtsanwalt,1969.0,,m,Jurist,0.854804,-8.601437
183497,Jan Feser,AfD,,,,m,,0.19712806,-9.658389
145833,Peter Felser,AfD,"MdB, Unternehmer",1969.0,,m,Diplom Pädagoge (univ.),0.852807,-8.5375395
79391,Uwe Feiler,CDU/CSU,MdB,1965.0,,m,Dipl. Finanzwirt,5.3942113,3.6140733
183487,Micha Fehre,AfD,Unternehmer & Geschäftsführer,1997.0,,m,,0.8776014,-8.598221
79390,Johannes Fechner,SPD,MdB,1972.0,,m,Jurist,5.368799,3.6207848
183267,Fabian Fahl,Die Linke,Wissenschaftlicher Mitarbeiter,1993.0,Dr.,m,Dr. rer. nat. (Geographie),-10.590633,4.714877
135391,Nancy Faeser,SPD,,1970.0,,f,,5.3947535,3.5820305
147569,Michael Espendiller,AfD,MdB,1989.0,Dr.,m,Promovierter Mathematiker,0.8505564,-8.572013
79387,Saskia Esken,SPD,MdB,1961.0,,f,staatl. gepr. Informatikerin,5.382371,3.5841634
146813,Wiebke Esdar,SPD,MdB,1984.0,Dr.,f,Promovierte Psychologin,5.367759,3.6657453
182825,Bastian Alfons Ernst,CDU/CSU,Leiter Geschäftsfeldentwicklung,1987.0,,m,Betriebswirt,5.362852,3.6198885
145903,Thomas Erndl,CDU/CSU,MdB,1974.0,,m,Diplom Ingenieur (FH) Mikroelektronik,5.3852305,3.633783
175872,Martina Englhardt-Kopf,CDU/CSU,MdB,1981.0,,f,Dipl.-Handelslehrerin,5.3765364,3.6389816
175826,Alexander Engelhard,CDU/CSU,MdB,1972.0,,m,"Müller, Dipl.-Wirtschaftsingenieur",5.3941007,3.5815804
146042,Marcel Emmerich,BÜNDNIS 90/­DIE GRÜNEN,MdB,1991.0,,m,Wissenschaftlicher Referent,-5.9673643,5.3349633
182015,Mandy Eißing,Die Linke,Büroleiterin M. Schirdewan Die Linke (MdEP) Thüringen,1976.0,,f,Friseurin,-10.498453,4.6701117
175496,Sonja Eichwede,SPD,MdB,1987.0,,f,Volljuristin,5.361653,3.654302
175864,Lars Ehm,CDU/CSU,,1976.0,,m,Jurist,5.417977,3.5968227
175308,Mirze Edis,Die Linke,Betriebsratsmitglied,1972.0,,m,,-10.475952,4.428317
175880,Ralph Edelhäußer,CDU/CSU,MdB,1973.0,,m,,5.3829403,3.637171
175610,Leon Eckert,BÜNDNIS 90/­DIE GRÜNEN,Bundestagsabgeordneter,1995.0,,m,Betriebswirt (B.Sc.) & Historiker (B.A.),-5.920521,5.0626245
79405,Harald Ebner,BÜNDNIS 90/­DIE GRÜNEN,MdB,1964.0,,m,Diplom-Agraringenieur,-5.903349,5.371854
175859,Joachim Ebmeyer,CDU/CSU,Volkswirt,1985.0,,m,Volkswirt,5.409437,3.6767972
183515,Tobias Ebenberger,AfD,Social Media - Angestellter,1990.0,,m,,0.8771351,-8.644163
175555,Deborah Düring,BÜNDNIS 90/­DIE GRÜNEN,Studentin Friedens- und Konfliktforschung (Master) & Studentische Hilfskraft bei Survival International,1994.0,,f,Sozialwissenschaftlerin (B.A. Sozialwissenschaft),-5.279468,6.0956097
182893,Hülya Düber,CDU/CSU,Sozialreferentin Stadt Würzburg,1978.0,Dr.,f,Volljuristin,5.380842,3.6036572
175425,Felix Döring,SPD,MdB,1991.0,,m,Gymnasiallehrer,5.3902416,3.5970066
183012,Timon Dzienus,BÜNDNIS 90/­DIE GRÜNEN,,,,m,,-5.991143,5.3381543
79404,Hansjörg Durz,CDU/CSU,MdB,1971.0,,m,Dipl. Kaufmann,5.361082,3.619659
181945,Christopher Drößler,AfD,,1995.0,,m,Polizeibeamter,0.8607668,-8.633
79403,Katharina Dröge,BÜNDNIS 90/­DIE GRÜNEN,MdB und Fraktionsvorsitzende,1984.0,,f,Diplom-Volkswirtin,-5.9914856,5.30461
175424,Falko Droßmann,SPD,MdB,1973.0,,m,"Historiker, Soldat",5.3674645,3.6270869
179922,Christian Douglas,AfD,,1978.0,,m,,0.8821126,-8.541525
182894,Florian Dorn,CDU/CSU,Direktor von EconPol Europe,,Dr.,m,Masterabschluss in Economics,5.3826737,3.6364243
79397,Michael Donth,CDU/CSU,MdB,1967.0,,m,Dipl.-Verwaltungswirt (FH),5.3754234,3.6536481
79412,Alexander Dobrindt,CDU/CSU,MdB,1970.0,,m,Diplom-Soziologe,5.3937488,3.5883348
79411,Sabine Dittmar,SPD,MdB,1964.0,,f,Ärztin,5.407615,3.6939187
183145,Jeanne Dillschneider,BÜNDNIS 90/­DIE GRÜNEN,,,,f,Rechtsanwältin,-5.881562,5.3585157
146823,Esther Dilcher,SPD,MdB,1965.0,,f,Juristin,5.3594804,3.6640177
31274,Thomas Dietz,AfD,Bundestagsabgeordneter,1967.0,,m,,3.8870635,-8.270419
175438,Jan Dieren,SPD,MdB,1991.0,,m,Jurist,4.4140425,1.2402849
29534,Sandra Detzer,BÜNDNIS 90/­DIE GRÜNEN,MdB,1980.0,Dr.,f,Politik- und Volkswirtschaftlerin,-5.9267287,5.429313
110038,Ellen Demuth,CDU/CSU,MdL,1982.0,,f,Diplom-Bertriebswirtin,5.383319,3.6286297
175431,Hakan Demir,SPD,MdB,1984.0,,m,Politikwissenschaftler,4.364244,4.2824836
119861,Janosch Dahmen,BÜNDNIS 90/­DIE GRÜNEN,MdB & Notfallmediziner,1981.0,Dr.,m,Arzt,-5.931757,5.4324408
182902,Wolfgang Dahler,CDU/CSU,Rechtsanwalt,1975.0,,m,Studium der Rechtswissenschaft,5.3866043,3.6333177
141110,Gottfried Curio,AfD,MdB,1960.0,,m,"Diplom-Mathematiker, Diplom-Physiker",0.7769701,-8.418834
121492,Jürgen Coße,SPD,MdB,1969.0,,m,Bürokaufmann,5.4436693,2.2419345
183230,Agnes Maria Conrad,Die Linke,Bundestagsabgeordnete ,1997.0,,f,"Referentin Konzernbetriebsrat, Bachelor Politikwissenschaften & Soziologie",-10.599728,4.607036
79418,Gitta Connemann,CDU/CSU,MdB,1964.0,,f,"Rechtsanwältin, Verkäuferin",5.375523,3.6387591
145755,Tino Chrupalla,AfD,MdB,1975.0,,m,Maler- und Lackierermeister,1.7201416,-9.428133
146135,Jörg Cezanne,Die Linke,Mitglied des Bundestags,1958.0,,m,Soziologe,-10.580353,4.6839066
79416,Lars Castellucci,SPD,MdB,1974.0,Prof. Dr.,m,"Professor für Nachhaltiges Management, Integrations- und Diversity Management",5.3497143,3.6367877
182819,Sandra Carstensen,CDU/CSU,Personalleiterin,,,f,Juristin,5.37956,3.635293
175436,Isabel Cademartori,SPD,MdB,1988.0,,f,B.Sc. Betriebswirtschaftslehre & M.Sc. Wirtschaftspädagogik,5.382289,3.6099756
175334,Clara Bünger,Die Linke,Abgeordnete,1986.0,,f,Volljuristin,-10.605283,4.767904
150299,Marcus Bühl,AfD,"MdB, selbstständig im Bereich Neue Medien",1977.0,,m,Dipl. Informatiker,0.41601178,-10.066691
182866,Benedikt Büdenbender,CDU/CSU,Kommunikationsberater,1989.0,,m,,5.3949842,3.6414323
175138,Janina Böttger,Die Linke,Wissenschaftliche Referentin,1982.0,,f,Europäische Diplom-Verwaltungsmanagerin,-10.571272,4.7164736
120205,Karl Bär,BÜNDNIS 90/­DIE GRÜNEN,,1985.0,,m,,-6.028119,5.4833875
79468,Dorothee Bär,CDU/CSU,MdB,1978.0,,f,Diplom-Politologin,5.431436,3.6677423
175892,Yannick Bury,CDU/CSU,MdB,1990.0,,m,Master of Science VWL,3.0035093,2.2051196
179348,Maik Brückner,Die Linke,Angestellter,1992.0,,m,"Mediengestalter, Branding Designer M.A.",-10.644324,4.645846
175870,Marlon Bröhr,CDU/CSU,Landrat des Rhein-Hunsrück-Kreises,1974.0,Dr.,m,Zahnarzt,5.3552394,3.643261
78878,Agnieszka Brugger,BÜNDNIS 90/­DIE GRÜNEN,MdB und Stellvertretende Fraktionsvorsitzende,1985.0,,f,"Politikwissenschaft, Philosophie und Öffentliches Recht",-5.9231124,5.3253775
184131,Erhard Brucker,AfD,,,,m,,0.84942997,-8.568915
175676,Victoria Broßart,BÜNDNIS 90/­DIE GRÜNEN,Ingenieurin,1992.0,,f,B.Eng. Elektrotechnik/Automation,-5.9764957,5.4024167
145870,Carsten Brodesser,CDU/CSU,MdB,1967.0,Dr.,m,Diplom-Volkswirt,5.357298,3.6225708
182830,Lutz Brinkmann,CDU/CSU,,1975.0,,m,selbst. Dipl. Bauingenieur,5.394876,3.648888
79434,Ralph Brinkhaus,CDU/CSU,MdB,1968.0,,m,"Diplom-Ökonom, Steuerberater",5.3935456,3.6430674
183172,Anne-Mieke Bremer,Die Linke,Schulsozialarbeiterin,1991.0,,f,Sozialarbeiterin,2.1876183,11.732222
145863,Silvia Breher,CDU/CSU,MdB,1973.0,,f,Juristin,5.3675156,3.63324
79429,Franziska Brantner,BÜNDNIS 90/­DIE GRÜNEN,MdB,1979.0,Dr.,f,Promotion Politik,-5.524984,5.7360444
32337,Stephan Brandner,AfD,MdB,1966.0,,m,Rechtsanwalt und Industriekaufmann,0.8654802,-8.603151
79427,Reinhard Brandl,CDU/CSU,MdB,1977.0,Dr.,m,Dipl. Wirtschaftsingenieur,5.4044037,3.7157922
175915,Dirk Brandes,AfD,Fraktionsgeschäftsführer,1974.0,,m,"Betriebswirt VWL, Industriekaufmann",0.49201176,-9.406531
78881,Michael Brand,CDU/CSU,Mitglied Deutscher Bundestag,1973.0,,m,"Studium der Politikwissenschaft, Geschichte und Rechtswissenschaft",5.3813453,3.6392307
170159,Torben Braga,AfD,Parlamentarischer Berater,1991.0,,m,M.A. Politikwissenschaft,0.32793343,-9.482193
179823,Frederik Bouffier,CDU/CSU,MdB,1990.0,,m,Rechtsanwalt,5.3533025,3.6000323
184315,Jorrit Bosch,Die Linke,,1997.0,,m,,-10.481521,4.7155604
182852,Caroline Bosbach,CDU/CSU,,,,f,Studium Wirtschaftskommunikation,5.344208,3.6323433
165049,Simone Borchardt,CDU/CSU,MdB | gesundheitspolitische Sprecherin der CDU/CSU-Bundestagsfraktion,1967.0,,f,Master of Health Business Administration,5.329449,3.6088579
182942,Hendrik Bollmann,SPD,Oberstudienrat,1982.0,,m,,5.3293915,3.6066954
147321,Gereon Bollmann,AfD,"Richter am Oberlandesgericht (a.D.), MdB",1953.0,,m,Jurist,0.49932536,-9.297245
130612,Peter Bohnhof,AfD,Selbstständiger Rechtsanwalt,1962.0,,m,,2.5759678,-7.4685884
145817,Peter Boehringer,AfD,MdB,1969.0,,m,Diplom Informatiker und Kaufmann,0.8176436,-8.469655
182817,Leif Bodin,CDU/CSU,"Jurist, Mitarbeiter bei Abgeordneten",1996.0,,m,Jurist,5.332768,3.5979302
159437,Violetta Bock,Die Linke,Geschäftsführerin,1987.0,,f,MA Global Political Economy,-9.437079,6.4969606
168306,René Bochmann,AfD,MdB,1969.0,,m,Bürokaufmann,0.41734323,-9.043092
174144,Michael Blos,AfD,"Umwelt- und Ingenieurgeologe, Geowissenschaftler",1976.0,Dr.,m,Diplom-Geologe,0.8329993,-8.5835285
175933,Joachim Bloch,AfD,,,,m,,0.8670991,-8.571474
145789,Andreas Bleck,AfD,,1988.0,,m,,0.8853679,-8.502979
175437,Jakob Blankenburg,SPD,MdB,1997.0,,m,"Politikwissenschaft, B.A.",5.356302,3.6092122
165159,Christoph Birghan,AfD,,,Dr.,m,,0.87781936,-8.593338
175849,Florian Bilic,CDU/CSU,Hauptgeschäftsführer Pfälzerwald-Verein,1994.0,,m,,5.3922443,3.6305547
79444,Steffen Bilger,CDU/CSU,MdB,1979.0,,m,Volljurist,5.3891764,3.6069684
145893,Marc Biadacz,CDU/CSU,MdB,1979.0,,m,Sozialwissenschaftler (M.A.),5.380826,3.6331773
79446,Peter Beyer,CDU/CSU,MdB,1970.0,,m,Studium der Rechtswissenschaften,5.330891,3.6411464
146046,Lorenz Gösta Beutin,Die Linke,,1978.0,,m,M.A. Historiker,-8.98597,6.350079
182947,Daniel Bettermann,SPD,Angestellter,1980.0,,m,Masterabschluss Politikwissenschaften,5.3808174,3.6375642
31218,Birgit Bessin,AfD,MdL,1978.0,,f,Wirtschaftsjuristin,0.70058465,-8.430786
145860,Melanie Bernstein,CDU/CSU,MdB,1976.0,,f,Kulturwissenschaftlerin,5.370387,3.6377707
108754,Marc Bernhard,AfD,MdB,,,m,"Rechtsanwalt, MBA",0.10506194,-10.098877
130480,Lukas Benner,BÜNDNIS 90/­DIE GRÜNEN,Doktorand,1996.0,,m,Jurist,-5.504023,5.113353
178435,Jens Behrens,SPD,Filialleiter Sparkasse Hellweg Lippe,1978.0,,m,Bankkaufmann,5.3773775,3.6375346
178606,Sascha van Beek,CDU/CSU,"Beauftragter für Kommunen und Kooperationen, SL NaturEnergie",1983.0,,m,"Gesundheits- und Krankenpfleger, MSc Disaster Healthcare",4.9662204,3.1894343
180058,Desiree Becker,Die Linke,Gewerkschaftssekretärin,1994.0,,f,,-10.635997,4.626637
177567,Carsten Becker,AfD,Facharbeiter,1990.0,,m,Elektroniker für Betriebstechnik,1.6653976,-8.081973
175596,Katharina Beck,BÜNDNIS 90/­DIE GRÜNEN,Unternehmensberaterin für Nachhaltigkeit,1982.0,,f,"Diplom Regionalwissenschaftlerin, Finanzbetriebswirtin (IWW)",-6.0531006,5.362688
182891,Günter Baumgartner,CDU/CSU,Vorstandsassistent bei der Sparkasse Rottal-Inn,,,m,,5.3901196,3.638758
66273,Bernd Baumann,AfD,MdB,1958.0,Dr.,m,Promotion Wirtschaftswissenschaften,0.625661,-8.349014
29476,Christina Baum,AfD,MdB,1956.0,Dr.,f,Fachzahnärztin für Allgemeine Stomatologie,0.2847125,-10.223418
183247,Marcel Bauer,Die Linke,,1992.0,,m,"Forstwirt, Natur- und Landschaftspfleger",-9.21198,6.438145
79455,Bärbel Bas,SPD,MdB,1968.0,,f,Personalmanagement-Ökonomin (VWA),5.4049983,3.6279004
79454,Dietmar Bartsch,Die Linke,MdB,1958.0,Dr.,m,Wirtschaftswissenschaftler,-10.337305,4.4376006
78884,Sören Bartol,SPD,MdB,1974.0,,m,Diplom-Politologe,5.3504205,3.618433
79465,Thomas Bareiß,CDU/CSU,MdB,1975.0,,m,Dipl. Betriebswirt (BA),5.4208593,3.6626425
145959,Felix Banaszak,BÜNDNIS 90/­DIE GRÜNEN,MdB,1989.0,,m,Sozial- und Kulturanthropologie & Politikwissenschaften,-5.7934394,5.155932
183520,Adam Balten,AfD,Senior Supporter Products,1983.0,,m,Mechatronik-Ingenieur,0.8114886,-8.615392
175416,Daniel Baldy,SPD,,1994.0,,m,Lehrer für Gymnasien,5.4213433,3.642054
120254,Lisa Badum,BÜNDNIS 90/­DIE GRÜNEN,MdB,1983.0,,f,Politikwissenschaftlerin,-6.098766,5.6541533
175907,Carolin Bachmann,AfD,MdB,1988.0,,f,ausgebildete Investmendfondsmanagerin Bachelor Business Administration,0.09771817,-10.274989
165055,Cornell-Anette Babendererde,CDU/CSU,"Stellv. Referatsleiterin im Niedersächsischen Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung",1971.0,Dr.,f,Promovierte Historikerin,5.4134927,3.6463149
120442,Peter Aumer,CDU/CSU,MdB,1976.0,,m,Master of Buisness Administration,5.437042,3.665121
78810,Artur Auernhammer,CDU/CSU,MdB,1963.0,,m,Landwirtschaftsmeister,5.447271,3.6653223
175526,Andreas Audretsch,BÜNDNIS 90/­DIE GRÜNEN,MdB,1984.0,,m,Politikwissenschaftler,-6.044523,5.5185523
182861,Tijen Ataoğlu,CDU/CSU,"Büroleiterin des Vorsitzenden der CDU-Landtagsfraktion NRW, Thorsten Schick",,,f,Richterin,5.4165425,3.6812909
183082,Ayse Asar,BÜNDNIS 90/­DIE GRÜNEN,Rechtsanwältin,1975.0,,f,Volljuristin,-6.0272,5.532662
108373,Alexander Arpaschi,AfD,selbstständiger Immobilienunternehmer,1970.0,,m,"Maschinenbauingenieur, Betriebswirt",0.6512912,-8.209171
183266,Michael „Moses“ Arndt,Die Linke,"Hausarzt, Chefarzt, Autor, Verleger, Unternehmer",1964.0,Dr.,m,"Doktor der Medizin, Arzt",-10.8087435,4.813775
139271,Luise Amtsberg,BÜNDNIS 90/­DIE GRÜNEN,MdB,1984.0,,f,Islamwissenschaftlerin,-6.0134387,5.5501833
145862,Philipp Amthor,CDU/CSU,MdB,1992.0,,m,Jurist,5.4255724,3.6540184
145885,Norbert Maria Altenkamp,CDU/CSU,MdB,1972.0,,m,Diplom Volkswirt,5.43391,3.55021
183004,Alaa Alhamwi,BÜNDNIS 90/­DIE GRÜNEN,MdB,1984.0,Dr.,m,Wissenschaftlicher,-5.989928,5.4844966
79476,Stephan Albani,CDU/CSU,MdB,1968.0,,m,Diplom-Physiker,5.454558,3.691746
175486,Reem Alabali Radovan,SPD,MdB,1990.0,,f,Studium der Politikwissenschaften,5.4782715,3.5690544
135459,Tarek Al-Wazir,BÜNDNIS 90/­DIE GRÜNEN,,1971.0,,m,Diplom-Politologe,-6.2835298,5.0304017
78952,Jan van Aken,Die Linke,Mitglied des Bundestages,1961.0,,m,Biologe,-9.336443,5.68696
108563,Gökay Akbulut,Die Linke,,,,f,,-10.679783,4.1328573
175389,Adis Ahmetović,SPD,MdB,1993.0,,m,Master of Education,5.4395294,3.687055
182845,Anna Aeikens,CDU/CSU,Co-Geschäftsführerin,,,f,Bachelor of Applied Science – Agrarökonomie,5.394281,3.6233346
146180,Doris Achelwilm,Die Linke,Angestellte,1976.0,,f,Sprachwissenschaftlerin (M.A.),-10.680878,4.634901
29084,Knut Abraham,CDU/CSU,MdB,1966.0,,m,Jurist,5.3969035,3.6320612
175489,Sanae Abdi,SPD,MdB,1986.0,,f,,5.46156,3.607404
