politician_id,name,party,occupation,year_of_birth,field_title,sex,education,x,y
145808,Gerold Otten,AfD,MdB,1955.0,,m,Oberst d.R. a.D.,-1.7031515,-9.257308
175593,Karoline Otte,BÜNDNIS 90/­DIE GRÜNEN,MdB,1996.0,,f,Kreisinspektorin,-3.9494655,5.809259
145890,Josef Oster,CDU/CSU,MdB,1971.0,,m,Diplom-Verwaltungswirt (FH),6.921958,1.1979463
146867,Josephine Ortleb,SPD,MdB,1986.0,,f,Fachwirtin im Gastgewerbe,6.8424606,1.2515702
182887,Harald Orthey,CDU/CSU,,,,m,Verwaltungsbetriebswirt,6.9285383,1.1928308
175848,Florian Oest,CDU/CSU,,1987.0,,m,Master of Business Administration,6.93851,1.2194668
79106,Wilfried Oellers,CDU/CSU,MdB,1975.0,,m,Rechtsanwalt,6.908127,1.1899499
79103,Omid Nouripour,BÜNDNIS 90/­DIE GRÜNEN,MdB,1975.0,,m,,-4.004984,5.7264137
78819,Konstantin von Notz,BÜNDNIS 90/­DIE GRÜNEN,MdB,1971.0,Dr.,m,Jurist,-3.7073214,5.2441196
145764,Jan Ralf Nolte,AfD,MdB,1988.0,,m,Kaufmännischer Assistent für Fremdsprachen und Bürokommunikation,-2.0070112,-9.283937
110154,Iris Nieland,AfD,Mitglied des Deutschen Bundestages,1960.0,,f,Bankkauffrau,-3.1288598,-9.1563425
121794,Ophelia Nick,BÜNDNIS 90/­DIE GRÜNEN,MdB,1973.0,Dr.,f,Tierärztin,-3.8904824,5.7647247
184031,Charlotte Neuhäuser,Die Linke,,1998.0,,f,,-7.7327456,6.449496
175916,Edgar Naujok,AfD,Unternehmer,1960.0,,m,DV Kaufmann,-1.0710089,-10.680419
175484,Rasha Nasr,SPD,MdB,1992.0,,f,Politikwissenschaftlerin,6.920353,1.2132509
175643,Sara Nanni,BÜNDNIS 90/­DIE GRÜNEN,MdB,1987.0,,f,Friedens- und Konfliktforscherin,-3.986349,5.947212
130574,Stefan Nacke,CDU/CSU,MdB,1976.0,Dr.,m,"Sozialethiker, Dr. phil.",6.9020586,1.1973648
78838,Rolf Mützenich,SPD,MdB,1959.0,Dr.,m,Poltikwissenschaftler,6.775088,1.0759907
145795,Sebastian Münzenmaier,AfD,"MdB, Fraktionsgeschäftsführer",1989.0,,m,,-1.9963857,-9.399598
145867,Sepp Müller,CDU/CSU,MdB,1989.0,,m,diplomierter Bankbetriebswirt,6.894972,1.2333096
146018,Sascha Müller,BÜNDNIS 90/­DIE GRÜNEN,MdB,1970.0,,m,Sportjournalist,-3.9044056,5.8103547
175894,Florian Müller,CDU/CSU,MdB,1987.0,,m,Bachelor of Arts Arbeitsmarktmanagement und Master of Arts,6.890363,1.1864053
121017,Claudia Müller,BÜNDNIS 90/­DIE GRÜNEN,MdB,1981.0,,f,Betriebswirtschaft,-3.8912928,5.7375283
79116,Carsten Müller,CDU/CSU,MdB,1970.0,,m,"Bankkaufmann, Rechtsanwalt",6.7790723,1.1450258
145896,Axel Müller,CDU/CSU,MdB,1963.0,,m,,6.9139414,1.2194644
97972,Stefan Möller,AfD,"MdB, Rechtsanwalt",1975.0,,m,Volljurist,-3.0481632,-8.969101
146780,Siemtje Möller,SPD,MdB,1983.0,,f,Lehrerin,6.944056,1.1971229
182888,Christian Moser,CDU/CSU,Jurist beim Freistaat,,,m,,6.9356756,1.2098293
176762,Matthias Moosdorf,AfD,MdB,1965.0,,m,Diplom,-1.9305974,-8.5455265
146801,Claudia Moll,SPD,MdB,1968.0,,f,"staatlich anerkannte examinierte Altenpflegerin, Fachkraft für Gerontopsychiatrie",6.9193964,1.2256802
158609,Reinhard Mixl,AfD,,,,m,,-1.9891729,-9.463257
108876,Sahra Mirow,Die Linke,Bundestagsabgeordnete,1984.0,,f,Sinologin,-8.043578,6.1703286
166077,Sergej Minich,AfD,,1987.0,,m,Wirtschaftsingenieur,-1.9077693,-8.954621
145984,Boris Mijatović,BÜNDNIS 90/­DIE GRÜNEN,MdB,1974.0,,m,Politikwissenschaftler,-3.9029703,5.8576775
79129,Irene Mihalic,BÜNDNIS 90/­DIE GRÜNEN,MdB,1976.0,Dr.,f,Polizeibeamtin,-3.9147615,5.836412
175471,Matthias Mieves,SPD,MdB,1985.0,,m,Dipl.-Kaufmann,6.9060583,1.18706
79133,Matthias Miersch,SPD,MdB,1968.0,Dr.,m,Jurist,6.9362717,1.1933796
79132,Mathias Middelberg,CDU/CSU,MdB,1964.0,,m,Studium der Rechtswissenschaften,6.932487,1.2159263
168396,Kathrin Michel,SPD,MdB,1963.0,,f,"Industriekauffrau, Personalmanagerin",6.919151,1.1791455
145921,Swantje Michaelsen,BÜNDNIS 90/­DIE GRÜNEN,Geschäftsführerin ADFC Hannover,1979.0,,f,,-3.9017773,5.7898936
183528,Knuth Meyer-Soltau,AfD,Rechtsanwalt/ Justiziar LV AfD NRW / Referent AfD Fraktion LT NRW,1965.0,,m,Rechtsanwalt und Fachanwalt für Strafrecht,-2.0816445,-9.342372
78847,Jan Metzler,CDU/CSU,MdB,1981.0,,m,Dipl. Betriebswirt (FH) und MA International Management,6.904627,1.1956396
118559,Friedrich Merz,CDU/CSU,MdB,1955.0,,m,Rechtsanwalt,6.9511337,1.0078706
183186,Stella Merendino,Die Linke,,,,f,,-6.674509,4.2543244
79135,Michael Meister,CDU/CSU,MdB,1961.0,Dr.,m,Diplom-Mathematiker,6.948727,1.2086976
117904,Pascal Meiser,Die Linke,Mitglied des Deutschen Bundestags,1975.0,,m,Diplom-Politikwissenschaftler,-8.132963,5.904039
145703,Danny Meiners,AfD,Metallbaumeister,1979.0,,m,"Metallbaumeister, Schweißfachmann, Stabsunteroffizier a.D. (Nachschub)",-1.8927288,-9.198919
183154,Tamara Mazzi,Die Linke,Lehrerin/Ratsfrau,1992.0,,f,Lehrerin,-7.81685,5.878113
175888,Volker Mayer-Lay,CDU/CSU,MdB,1981.0,,m,Jurist,6.947159,1.223801
175679,Zoe Mayer,BÜNDNIS 90/­DIE GRÜNEN,MdB,1995.0,Dr.,f,Doktorin der Ingenieurwissenschaften,-3.9104443,5.9336023
79134,Stephan Mayer,CDU/CSU,MdB,1973.0,,m,Rechtsanwalt,6.9526987,1.3000789
180259,Andreas Mayer,AfD,Wissenschaftlicher Referent,1995.0,,m,Luft- und Raumfahrttechnik-Ingenieur,-1.8441616,-9.211079
145741,Markus Matzerath,AfD,Polizeibeamter,1970.0,,m,,-1.9394362,-9.351549
79141,Andreas Mattfeldt,CDU/CSU,MdB,1969.0,,m,Industriekaufmann,6.935148,1.1861514
79140,Katja Mast,SPD,MdB,1971.0,,f,Bankkauffrau,6.955418,1.2252535
121799,Parsa Marvi,SPD,MdB,1982.0,,m,Diplom-Betriebswirt (BA),6.9183598,1.2041284
174133,Johann Martel,AfD,Technischer Fachwirt,1979.0,,m,"Kfz-Mechaniker, Technischer Fachwirt",-2.0152948,-9.318139
30917,Holger Mann,SPD,MdB,1979.0,,m,M.A. Politikwissenschaften,6.901368,1.1854564
146837,Isabel Mackensen-Geis,SPD,MdB,1986.0,,f,Fachreferentin / Politikwissenschaftlerin,6.953746,1.2318101
175863,Klaus Mack,CDU/CSU,MdB,1973.0,,m,Diplom Verwaltungswirt (FH),6.9203863,1.2166007
110102,Tanja Machalet,SPD,MdB,1974.0,Dr.,f,Dipl. Volkswirtin,6.9808893,1.222981
123031,Sebastian Maack,AfD,Bezirksstadtrat,1969.0,,m,Diplom Wirtschaftsingenieur,-1.9354776,-9.49948
118131,Anna Lührmann,BÜNDNIS 90/­DIE GRÜNEN,Juniorprofessorin (Uni Göteborg),1983.0,Dr.,f,Politikwissenschaftlerin,-3.8155842,5.245876
175406,Bettina Lugk,SPD,Bundestagsabgeordnete,1982.0,,f,"Geowissenschaftlerin, Verwaltungsfachwirtin",6.931605,1.1884773
30789,Saskia Ludwig,CDU/CSU,MdL,1968.0,Dr.,f,Diplom-Kauffrau,6.6572747,-0.18128733
79146,Daniela Ludwig,CDU/CSU,MdB,1975.0,,f,Diplom-Juristin Univ,6.916182,1.1933818
79147,Jan-Marco Luczak,CDU/CSU,MdB,1975.0,Dr.,m,"Jurist, Rechtsanwalt",6.946091,1.1969283
175624,Max Lucks,BÜNDNIS 90/­DIE GRÜNEN,MdB,1997.0,,m,B.A. Sozialwissenschaften,-4.4553742,4.3155518
145742,Rüdiger Lucassen,AfD,"MdB, Obmann im Verteidigungsausschuss",1951.0,,m,Wirschafts- und Organisationswissenschaften (Dipl.-Kfm.),-1.9780822,-9.432865
175557,Denise Loop,BÜNDNIS 90/­DIE GRÜNEN,Angestellte im öffentlichen Dienst,1994.0,,f,Sozialarbeiterin,-2.2879763,4.3728795
79150,Patricia Lips,CDU/CSU,MdB,1963.0,,f,Handelsfachwirtin,6.9396544,1.2314802
79149,Carsten Linnemann,CDU/CSU,MdB,1977.0,,m,Diplom-Volkswirt,6.933197,1.2085541
79192,Andrea Lindholz,CDU/CSU,MdB,1970.0,,f,Rechtsanwältin,6.9226966,1.2152758
146804,Helge Lindh,SPD,,,,m,,6.906304,1.1762531
136080,Helge Limburg,BÜNDNIS 90/­DIE GRÜNEN,,,,m,,-3.9336782,5.832205
138463,Esra Limbacher,SPD,Mdb,1989.0,,m,Jurist,6.9519486,1.2186892
79194,Andreas Lenz,CDU/CSU,MdB,1981.0,Dr.,m,Diplom-Betriebswirt,6.89554,1.1763034
175959,Sascha Lensing,AfD,"Polizeibeamter, Kriminalhauptkommissar",1973.0,,m,Polizeivollzugsbeamter,-1.925506,-9.466701
183114,Rebecca Lenhard,BÜNDNIS 90/­DIE GRÜNEN,Selbstständige IT-Beraterin,1995.0,,f,Informatik B.Sc.,-3.855222,5.844976
79199,Steffi Lemke,BÜNDNIS 90/­DIE GRÜNEN,Mitglied des Deutschen Bundestages,1968.0,,f,Zootechnikerin,-3.956824,5.8851075
175323,Sonja Lemke,Die Linke,,1991.0,,f,,-8.081661,6.031122
145948,Sven Lehmann,BÜNDNIS 90/­DIE GRÜNEN,MdB,1979.0,,m,Politikwissenschaftler (M.A.),-3.8889418,4.8760967
118790,Jens Lehmann,CDU/CSU,MdB,1967.0,,m,Instandhaltungsmechaniker und staatl. geprüfter Erzieher,6.909766,1.174689
79205,Caren Lay,Die Linke,Bundestagsabgeordnete,1972.0,,f,Dipl.-Soziologin,-8.240251,6.0139804
79215,Karl Lauterbach,SPD,"Bundesminister für Gesundheit, MdB",1963.0,Prof. Dr.,m,,6.9657016,1.085894
78812,Silke Launert,CDU/CSU,MdB,1976.0,Dr.,f,Juristin,6.8989353,1.1601626
122336,Ina Latendorf,Die Linke,Mitglied des Bundestags,1971.0,,f,Juristin,-8.1319685,6.1264687
130072,Armin Laschet,CDU/CSU,MdB,1961.0,,m,Jurist,6.794524,1.3120598
79214,Ulrich Lange,CDU/CSU,MdB,1969.0,,m,Rechtsanwalt,6.951989,1.2201128
164990,Ricarda Lang,BÜNDNIS 90/­DIE GRÜNEN,MdB,1994.0,,f,,-3.8603995,5.871165
159482,Pierre Lamely,AfD,Selbstständig in Sportberichterstattung und -organisation,1981.0,,m,Heizungs- und Lüftungsmonteur,-1.787259,-9.188564
168310,Thomas Ladzinski,AfD,Berater im IT Projektmanagement,1989.0,,m,Diplom-Ingenieur,-1.9380755,-9.315403
183522,Anna Leonore Labitzke Rathert,AfD,Rechtsanwältin,1977.0,Dr.,f,Rechtsanwältin,-1.9453237,-9.32556
178656,Jan Köstering,Die Linke,KFZ-Mechatroniker,1997.0,,m,KFZ-Mechatroniker,-8.299302,6.167554
165168,Konrad Körner,CDU/CSU,Rechtsanwalt,1992.0,Dr.,m,"Rechtsassessor (Ass.iur), Master of Laws (LL.M.)",6.841256,1.2036093
79238,Carsten Körber,CDU/CSU,MdB,1979.0,,m,Studium der Politikwissenschaft und Betriebswirtschaft,6.957063,1.1362573
121468,Jörn König,AfD,MdB,1967.0,,m,Dipl.-Ing. Elektrotechnik (MBA),-1.9565161,-9.321797
175831,Anne König,CDU/CSU,MdB,1984.0,,f,Gesamtschulrektorin,6.6933627,1.0661414
182820,Daniel Kölbl,CDU/CSU,Firmenkundenbetreuer bei einem deutschen Kreditinstitut,,,m,Bankkaufmann mit Masterabschluss,6.9062037,1.2147931
184033,Cansın Köktürk,Die Linke,,1993.0,,f,"Sozialarbeiterin, Autorin",-6.7478843,4.7137904
145845,Achim Köhler,AfD,Angestellter im öffentl. Dienst,1964.0,,m,,-1.7580674,-9.140661
145841,Jürgen Kögel,AfD,,1958.0,,m,"Dipl.Bankbetriebswirt ADG, Master-Studium",-0.2894844,-8.974877
29490,Tilman Kuban,CDU/CSU,MdB,1987.0,,m,Studium der Rechtswissenschaft,6.8844743,1.2053566
175467,Martin Kröber,SPD,MdB,1992.0,,m,,6.9498897,1.1851058
79227,Günter Krings,CDU/CSU,MdB,1969.0,Dr.,m,Studium der Rechtswissenschaften,6.858981,1.1962911
122755,Lukas Krieger,CDU/CSU,,1987.0,,m,Rechtswissenschaften,6.9419785,1.2047274
79226,Gunther Krichbaum,CDU/CSU,MdB,1964.0,,m,Jurist,6.950654,1.2109901
149682,Dunja Kreiser,SPD,MdB,1971.0,,f,Abwassermeisterin,6.914088,1.1682024
184318,Manuel Johannes Krauthausen,AfD,Schornsteinfeger,1992.0,,m,,-1.2491584,-8.860976
79223,Anette Kramme,SPD,MdB,1967.0,,f,Rechtsanwältin,6.866979,1.2284049
165152,Maximilian Krah,AfD,MdEP,1977.0,,m,,-1.9869807,-9.285861
145830,Rainer Kraft,AfD,MdB,1974.0,Dr.,m,Promovierter Diplom-Chemiker,-1.9546047,-9.53394
122834,Ferat Koçak,Die Linke,Mitglied des Abgeordnetenhauses Berlin,1979.0,,m,Diplom-Volkswirt,-2.7256384,6.9051585
31221,Steffen Kotré,AfD,MdB,1971.0,,m,Diplom-Ingenieur,-1.2274337,-8.837668
175003,Thomas Korell,AfD,,1983.0,,m,,-1.9427047,-9.190926
182878,Stefan Korbach,CDU/CSU,,,,m,Diplom-Kaufmann,6.9210987,1.1852196
175543,Chantal Kopf,BÜNDNIS 90/­DIE GRÜNEN,MdB,1995.0,,f,M.A. in Politikwissenschaft,-3.8989964,6.448401
79237,Markus Koob,CDU/CSU,MdB,1977.0,,m,Studium der Politikwissenschaften,6.913735,1.2009654
123532,Enrico Komning,AfD,MdB,1968.0,,m,Fachanwalt,-1.9834058,-9.120297
141591,Hans Koller,CDU/CSU,,,,m,,6.7456694,1.1392539
79234,Bärbel Kofler,SPD,MdB,1967.0,Dr.,f,"Sprachwissenschaftlerin, Dipl. Informatikerin (FH), Bankkauffrau",6.852767,1.1742042
108585,Heinrich Koch,AfD,,,,m,,-1.9728742,-8.955279
79239,Axel Knoerig,CDU/CSU,MdB,1967.0,,m,Magister in Politikwissenschaft mit Schwerpunkt Kommunal- und Verwaltungswissenschaften,6.932586,1.1491411
184317,Sieghard Knodel,fraktionslos,"Betriebswirt, Landmaschinenmechanikermeister",1961.0,,m,,6.80683,0.9716641
177535,Maximilian Kneller,AfD,,,,m,,-1.4921163,-9.228118
175503,Tim Klüssendorf,SPD,Referent des Bürgermeisters,1991.0,,m,Volks- und Betriebswirt,6.940599,1.1866516
110066,Julia Klöckner,CDU/CSU,MdB,1972.0,,f,Theologin und Politikwissenschaftlerin (M.A.),6.9133615,1.2215375
175401,Annika Klose,SPD,MdB,1992.0,,f,Sozialwissenschaftlerin,6.901761,1.2320069
79241,Lars Klingbeil,SPD,"MdB, Generalsekretär",1978.0,,m,"Studium der Politischen Wissenschaft, der Soziologie und der Geschichte (M.A.)",6.916881,1.0850517
178160,Kurt Klaus Kleinschmidt,AfD,Berufssoldat a.D.,1967.0,,m,,-1.9473783,-9.405406
175877,Ottilie Klein,CDU/CSU,MdB,1984.0,Dr.,f,,6.957629,1.2265983
175433,Helmut Kleebank,SPD,MdB,1964.0,,m,"Lehramt (Mathematik, Physik), Krankenpfleger",6.916364,1.1697484
79242,Georg Kippels,CDU/CSU,MdB,1959.0,Dr.,m,Rechtsanwalt,6.934921,1.1999413
145902,Michael Kießling,CDU/CSU,MdB,1973.0,,m,Dipl. Bauingenier (FH),6.9320393,1.1710948
79246,Roderich Kiesewetter,CDU/CSU,MdB,1963.0,,m,Oberst a.D./ Dipl. Kaufmann,6.7912683,1.0919621
146003,Misbah Khan,BÜNDNIS 90/­DIE GRÜNEN,Bildungsreferentin im Landesjugendamt RLP im Bereich religiös begründete Radikalisierung,1989.0,,f,Politikwissenschaftlerin,-3.8110542,5.682555
179277,Rocco Kever,AfD,,,,m,,-1.9281254,-9.4264555
147331,Stefan Keuter,AfD,MdB,1972.0,,m,Bankkaufmann und Diplom-Betriebswirt (FH),-1.9418658,-9.510788
146793,Franziska Kersten,SPD,MdB,1968.0,Dr.,f,Tierärztin,6.8941507,1.1586854
177565,Martina Kempf,AfD,Mutter von drei Kindern,1964.0,,f,"Juristin, Zusatzqualifikation Umweltschutzexpertin Europa",-2.5963635,-9.961021
79480,Ronja Kemmer,CDU/CSU,MdB,1989.0,,f,Volkswirtin,6.844496,1.2511884
175629,Michael Kellner,BÜNDNIS 90/­DIE GRÜNEN,Bundestagsabgeordneter und Parlamentarischer Staatssekretär,1977.0,,m,Politikwissenschaftler,-4.020364,5.785262
121837,Michael Kaufmann,AfD,MdB,1964.0,Prof. Dr.,m,Ingenieur,-3.1637373,-10.387433
145844,Malte Kaufmann,AfD,MdB,1976.0,Dr.,m,Diplom-Volkswirt,-1.8110723,-9.137664
79249,Anja Karliczek,CDU/CSU,MdB,1971.0,,f,Diplom-Kauffrau,6.912385,1.219296
121602,Macit Karaahmetoğlu,SPD,MdB,1968.0,,m,Jurist,6.9397607,1.1639712
73426,Kirsten Kappert-Gonther,BÜNDNIS 90/­DIE GRÜNEN,MdB,1966.0,Dr.,f,Fachärztin für Psychiatrie und Psychotherapie,-3.929376,5.746016
182859,Nicklas Kappe,CDU/CSU,,,,m,Chemieingeneur (M.Sc.),6.8743916,1.2114391
118997,Maren Kaminski,Die Linke,Gewerkschaftssekretärin,1979.0,,f,Sozialwissenschaftlerin,-8.277913,6.28359
146830,Elisabeth Kaiser,SPD,"MdB, Parlamentarische Staatssekretärin",1987.0,,f,"Studium der Staatswissenschaften, Politik und Verwaltungswissenschaften",6.899092,1.2427157
175603,Lamya Kaddor,BÜNDNIS 90/­DIE GRÜNEN,MdB,1978.0,,f,"Islamwissenschaftlerin, Lehrerin für Islamische Religion, Autorin",-3.883731,5.8493614
78859,Oliver Kaczmarek,SPD,MdB,1970.0,,m,1. Staatsexamen für Lehrämter der Sekundarstufen II und I,6.946951,1.1980339
183496,Robin Jünger,AfD,Unternehmer,,,m,kaufmännische Ausbildung,-1.4374679,-9.351845
79268,Frank Junge,SPD,MdB,1967.0,,m,Diplom Sportlehrer,6.964219,1.1760558
78867,Andreas Jung,CDU/CSU,MdB,1975.0,,m,Rechtsanwalt,6.925075,1.2571077
175588,Julian Joswig,BÜNDNIS 90/­DIE GRÜNEN,Mitglied des Bundestages,,,m,Wirtschaftswissenschaftler,-3.5591445,5.503088
182837,Alexander Jordan,CDU/CSU,Standortleiter Automobilentwicklung,1981.0,,m,Dipl.-Ing. (FH) Elektrotechnik / Informationstechnik,6.8833966,1.1696883
79277,Thomas Jarzombek,CDU/CSU,MdB,1973.0,,m,IT-Berater,6.928131,1.1788611
175830,Anne Janssen,CDU/CSU,MdB,1982.0,,f,Bachelor und Master of Arts,6.922322,1.1844615
175967,Steffen Janich,AfD,MdB,1971.0,,m,Polizeibeamter,-2.6631427,-9.586409
147218,Fabian Jacobi,AfD,MdB,1973.0,,m,Rechtsanwalt,-1.9813516,-9.44125
183177,Cem Ince,Die Linke,Elektroniker für Automatisierungstechnik,,,m,,-8.347261,6.284479
145791,Nicole Höchst,AfD,MdB,1970.0,,f,Lehrerin,-2.4626899,-10.549894
175922,Gerrit Huy,AfD,MdB,1953.0,,f,Dipl.-Mathematikerin,-0.5193508,-7.893569
175512,Verena Hubertz,SPD,MdB,1987.0,,f,Studium der Betriebswirtschaftlehre,6.9153876,1.0579973
183224,Luke Hoß,Die Linke,Student Rechtswissenschaft,2001.0,,m,,-8.305724,6.27331
146856,Jasmina Hostert,SPD,MdB,1982.0,,f,Politikwissenschaftlerin,6.731208,1.1051791
29094,Michael Hose,CDU/CSU,Schulleiter,1984.0,,m,Gymnasiallehrer für Geschichte und Sozialkunde,6.9176784,1.1858423
175851,Franziska Hoppermann,CDU/CSU,MdB,1982.0,,f,Diplom-Kauffrau,6.9091716,1.1985929
79293,Hendrik Hoppenstedt,CDU/CSU,MdB,1972.0,,m,Studium der Rechtswissenschaften,6.927672,1.2119497
123559,Leif-Erik Holm,AfD,MdB,1970.0,,m,Ökonom M. Sc.,-1.9341247,-9.429641
79294,Anton Hofreiter,BÜNDNIS 90/­DIE GRÜNEN,"MdB, Vorsitzender des Ausschusses für die Angelegenheiten der Europäischen Union",1970.0,,m,Promovierter Biologe,-3.8554907,5.6033235
138330,Philip Hoffmann,CDU/CSU,Volkswirt,1988.0,,m,"Volkswirt, M.A in European Economic Studies, M.Sc. in Banking and Finance",6.9256206,1.2255516
79295,Alexander Hoffmann,CDU/CSU,MdB,1975.0,,m,Rechtsanwalt,6.9568377,1.187183
78865,Christian Hirte,CDU/CSU,MdB,1976.0,,m,Rechtsanwalt und Fachanwalt für Steuerrecht,7.0349236,1.2311689
145754,Karsten Hilse,AfD,MdB,1964.0,,m,Waffenmeister,-3.2946923,-10.754721
184316,Olaf Hilmer,AfD,,1972.0,,m,,-1.8709112,-9.69677
182897,Matthias Hiller,CDU/CSU,Steuerberater und Professor,1985.0,Prof. Dr.,m,Diplom Ökonom ,7.0379424,1.2459364
142212,Susanne Hierl,CDU/CSU,MdB,1973.0,,f,Rechtsanwältin,7.0339746,1.223381
79307,Ansgar Heveling,CDU/CSU,MdB,1972.0,,m,Studium der Rechts- und Verwaltungswissenschaften,7.038258,1.2326784
183031,Moritz Heuberger,BÜNDNIS 90/­DIE GRÜNEN,Beamter (Digitale Verwaltung),1991.0,Dr.,m,Verwaltungswissenschaftler,-4.087674,6.6123133
175432,Heike Heubach,SPD,MdB,1979.0,,f,Industriekauffrau,7.0187144,1.1947055
179923,Nicole Hess,AfD,Flugbegleiterin ,1973.0,,f,"Industriekauffrau, Sprecherin, Moderatorin ",-1.8911101,-9.653072
145840,Martin Hess,AfD,MdB,1971.0,,m,Polizeibeamter,-1.0112677,-9.153692
175476,Nadine Heselhaus,SPD,Gemeindeprüferin,1978.0,,f,Diplom-Verwaltungswirtin (FH),7.055744,1.2441474
183279,Mareike Hermeier,Die Linke,Einkäuferin ,1989.0,,f,Kauffrau im Großhandel ,-7.4688272,7.5841937
182885,Diana Herbstreuth,CDU/CSU,Leiterin des Stabsbüros des Logistikkommandos der Bundeswehr,1981.0,,f,Oberstleutnant,7.043804,1.2135609
149381,Stefan Henze,AfD,,1965.0,,m,EDV-Finanzbuchhalter,-1.9081324,-9.545306
145874,Marc Henrichmann,CDU/CSU,MdB,1976.0,,m,Volljurist,7.0435176,1.2057009
145749,Udo Hemmelgarn,AfD,MdB,1959.0,,m,,-3.4896274,-7.359213
79299,Mark Helfrich,CDU/CSU,MdB,1978.0,,m,Diplom-Kaufmann (FH),6.989515,1.2301594
145751,Matthias Helferich,AfD,Bundestagsabgeordneter,1988.0,,m,Rechtsanwalt,-1.0637678,-9.05601
66491,Linda Heitmann,BÜNDNIS 90/­DIE GRÜNEN,Geschäftsführerin in der Suchtkrankenhilfe,1982.0,,f,Dipl. Politologin,-3.9689643,6.0608425
79320,Gabriela Heinrich,SPD,Bundestagsabgeordnete,1963.0,,f,Dipl.-Medienberaterin,6.989625,1.2668856
136025,Frauke Heiligenstadt,SPD,MdB,1966.0,,f,Diplom-Verwaltungswirtin,7.0630336,1.2369514
79316,Hubertus Heil,SPD,"Bundesminister für Arbeit und Soziales, MdB",1972.0,,m,Politikwissenschaftler,6.817387,1.0847431
79317,Mechthild Heil,CDU/CSU,MdB,1961.0,,f,Dipl. Ingenieurin,6.9530044,1.1714325
79325,Britta Haßelmann,BÜNDNIS 90/­DIE GRÜNEN,MdB,1961.0,,f,Dipl. Sozialarbeiterin,-3.9568887,6.122043
147226,Jochen Haug,AfD,MdB,1973.0,,m,Jurist,-1.9433641,-9.482816
79322,Matthias Hauer,CDU/CSU,"Bundestagsabgeordneter, Rechtsanwalt",1977.0,,m,"Volljurist, Fachanwalt für Bank- und Kaptitalmarktrecht",7.037114,1.2354809
79326,Sebastian Hartmann,SPD,MdB,1977.0,,m,Organisationsberater,7.0484533,1.2311469
78863,Jürgen Hardt,CDU/CSU,MdB,1963.0,,m,Dipl. Volkswirt,7.02541,1.181231
145714,Mirco Hanker,AfD,,1966.0,,m,Diplom-Kaufmann,-1.8772979,-9.403268
79327,Metin Hakverdi,SPD,MdB,1969.0,,m,Jurist,7.002879,1.1983337
132357,Lars Haise,AfD,Parlamentarischer Referent,1989.0,,m,"Bürokaufmann, Lokführer",-1.8695316,-9.625931
182892,Heiko Hain,CDU/CSU,,,,m,"Studium Politikwissenschaft, Soziologie und Verwaltungswissenschaft",7.0297365,1.2134799
158590,Ingo Hahn,AfD,,,Dr.,m,,-1.8050106,-9.546448
79329,Florian Hahn,CDU/CSU,MdB,1974.0,,m,Electronic Marketing Fachwirt,6.9488115,1.1951944
79333,Bettina Hagedorn,SPD,MdB,1955.0,,f,Ausgebildete Goldschmiedin,7.031526,1.2155197
79332,Christian Haase,CDU/CSU,MdB,1966.0,,m,Dipl. Verwaltungswirt (FH),7.0450754,1.2370096
141210,Ates Gürpinar,Die Linke,Angestellter,1984.0,,m,Medienwissenschaftler,-8.645004,6.558489
79335,Fritz Güntzler,CDU/CSU,MdB,1966.0,,m,Studium der BWL und Wirtschaftsprüfer,7.065278,1.16943
175852,Georg Günther,CDU/CSU,Betriebsprüfer,1988.0,,m,Diplom-Finanzwirt (FH),6.997064,1.2025064
130691,Serap Güler,CDU/CSU,MdB,1980.0,,f,Studium Germanistik und Kommunikation,7.020483,1.1590556
132869,Christian Görke,Die Linke,Bundestagsabgeordneter,1962.0,,m,Lehrer,-8.068578,6.5765767
78886,Katrin Göring-Eckardt,BÜNDNIS 90/­DIE GRÜNEN,MdB,1966.0,,f,,-3.6605096,6.100866
79334,Gregor Gysi,Die Linke,MdB,1948.0,,m,Rechtsanwalt,-7.760482,6.403119
79336,Olav Gutting,CDU/CSU,MdB,1970.0,,m,Rechtsanwalt,7.038627,1.1933551
175683,Lena Gumnior,BÜNDNIS 90/­DIE GRÜNEN,Anwältin,1992.0,Dr.,f,Volljuristin,-4.0198035,6.07874
28896,Inge Gräßle,CDU/CSU,MdB,1961.0,Dr.,f,"Studium der Romanischen Sprachen, Geschichte und Politikwissenschaft",7.0191307,1.2236689
158593,Rainer Gross,AfD,Abteilungsdirektor/ Syndikusrechtsanwalt,1960.0,,m,Rechtsanwalt; Certified Estate Planner,-1.8993846,-9.681964
123558,Christoph Grimm,AfD,Rechtsanwalt,1957.0,,m,Volljurist,-0.925094,-7.9426475
79349,Kerstin Griese,SPD,"MdB, Parlamentarische Staatssekretärin",1966.0,,f,Historikerin,6.9826655,1.1900088
182883,David Gregosz,CDU/CSU,Unternehmer,1983.0,,m,Doppelstudium Volkswirtschaftslehre und Politikwissenschaft,7.0557437,1.213867
175537,Armin Grau,BÜNDNIS 90/­DIE GRÜNEN,"Arzt, MdB",1959.0,Prof. Dr.,m,Neurologe,-3.9518387,6.042899
123289,Adrian Grasse,CDU/CSU,MdA,1975.0,,m,Industrie- und Diplom-Kaufmann,7.0397563,1.2448928
108738,Fabian Gramling,CDU/CSU,MdB,1987.0,,m,Betriebswirt,7.0054436,1.2512308
