fraktion,wort,tfidf,rang
Die Linke.,losspringen,0.000223,80
Die Linke.,moscheeverband,0.000223,81
Die Linke.,ditib-veranstaltungen,0.000223,82
Die Linke.,verhandlungsstelle,0.000223,83
Die Linke.,rasenmähertraktor,0.000223,84
Die Linke.,schlichtungsstelle,0.000223,85
Die Linke.,fremdgesteuert,0.000223,86
Die Linke.,us-gerichten,0.000223,87
Die Linke.,afd-landesvorstandes,0.000223,88
Die Linke.,brandner-afd,0.000223,89
Die Linke.,parteisponsoring,0.000223,90
Die Linke.,regierungsfluch,0.000223,91
Die Linke.,zukunftsbeendigungsgesetz,0.000223,92
Die Linke.,haltungsnorm,0.000223,93
Die Linke.,élysé,0.000223,94
Die Linke.,grosz-gemäldes,0.000223,95
Die Linke.,grosz-gemälde,0.000223,96
Die Linke.,entsteigen,0.000223,97
Die Linke.,wiedergänger,0.000223,98
Die Linke.,prüfungsvoraussetzung,0.000223,99
Die Linke.,kontrollpraxis,0.000223,100
FDP,frei demokrat,0.00019,1
FDP,freiheit,0.000107,2
FDP,differenziert bestandsmanagement,9.6e-05,3
FDP,beratung,9.3e-05,4
FDP,ansprechen,8e-05,5
FDP,blick,7.6e-05,6
FDP,begrenzung zuzug,6.9e-05,7
FDP,regional differenziert,6.5e-05,8
FDP,intensiv,6.4e-05,9
FDP,bild,6.1e-05,10
FDP,national,6.1e-05,11
FDP,bund land,5.9e-05,12
FDP,dazu gehören,5.7e-05,13
FDP,fdp-bundestagsfraktion,5.6e-05,14
FDP,effektiv,5.6e-05,15
FDP,rahmen,5.6e-05,16
FDP,sorgen dafür,5.5e-05,17
FDP,engagement,5.3e-05,18
FDP,aspekt,5.3e-05,19
FDP,anpassen,5.2e-05,20
FDP,vereinbaren,5.2e-05,21
FDP,parlamentarisch verfahren,5.2e-05,22
FDP,ordnung kontrolle,5.1e-05,23
FDP,effizient,5.1e-05,24
FDP,darüber hinaus,5.1e-05,25
FDP,migration,5e-05,26
FDP,umgang wolf,5e-05,27
FDP,angehen,5e-05,28
FDP,wettbewerbsfähigkeit,4.9e-05,29
FDP,partner,4.9e-05,30
FDP,parlamentarisch,4.9e-05,31
FDP,forschung,4.9e-05,32
FDP,umsetzung,4.8e-05,33
FDP,demokrat setzen,4.8e-05,34
FDP,europäisch union,4.8e-05,35
FDP,potenzial,4.7e-05,36
FDP,meinung,4.6e-05,37
FDP,europarechtskonform regional,4.6e-05,38
FDP,verfügung stellen,4.6e-05,39
FDP,hinweisen,4.6e-05,40
FDP,danken ihnen,4.6e-05,41
FDP,darüber sprechen,4.5e-05,42
FDP,attraktiv,4.5e-05,43
FDP,wesentlich,4.4e-05,44
FDP,regierungskoalition spd,4.4e-05,45
FDP,projekt,4.4e-05,46
FDP,lohnen,4.4e-05,47
FDP,wladimir,4.3e-05,48
FDP,innovation,4.3e-05,49
FDP,liberal,4.2e-05,50
FDP,wichtig thema,4.2e-05,51
FDP,ampelkoalition,4.2e-05,52
FDP,menge,4.2e-05,53
FDP,erst schritt,4.1e-05,54
FDP,liberal demokratie,4e-05,55
FDP,dankbar,4e-05,56
FDP,modern,4e-05,57
FDP,vornehmen,3.9e-05,58
FDP,staatlich,3.9e-05,59
FDP,gespräch,3.9e-05,60
FDP,erarbeiten,3.9e-05,61
FDP,wladimir putin,3.9e-05,62
FDP,sicht frei,3.8e-05,63
FDP,bundesministerium,3.8e-05,64
FDP,region,3.8e-05,65
FDP,geraten,3.7e-05,66
FDP,privat kapital,3.7e-05,67
FDP,neben,3.6e-05,68
FDP,austausch,3.6e-05,69
FDP,nächst jahr,3.6e-05,70
FDP,interessant,3.6e-05,71
FDP,rahmenbedingung,3.6e-05,72
FDP,wohlstand,3.5e-05,73
FDP,kommend,3.5e-05,74
FDP,spät,3.5e-05,75
FDP,dazu beitragen,3.5e-05,76
FDP,zukünftig,3.5e-05,77
FDP,morgen,3.5e-05,78
FDP,paar,3.5e-05,79
FDP,begleiten,3.5e-05,80
FDP,soldatin soldat,3.5e-05,81
FDP,bundesrepublik,3.4e-05,82
FDP,technologie,3.4e-05,83
FDP,prozeß,3.4e-05,84
FDP,wichtig schritt,3.4e-05,85
FDP,kreml,3.3e-05,86
FDP,aufmerksamkeit,3.3e-05,87
FDP,manchmal,3.3e-05,88
FDP,voraussetzung,3.3e-05,89
FDP,günstig bauen,3.3e-05,90
FDP,kommend jahr,3.3e-05,91
FDP,entscheidung treffen,3.3e-05,92
FDP,rechtssicherheit,3.3e-05,93
FDP,erleichtern,3.3e-05,94
FDP,afd-fraktion,3.3e-05,95
FDP,markt,3.3e-05,96
FDP,ander stellen,3.3e-05,97
FDP,demokrat klar,3.3e-05,98
FDP,kontrolle migrationspolitik,3.3e-05,99
FDP,gedanke,3.3e-05,100
SPD,beratung,9.5e-05,1
SPD,afd-fraktion,7.8e-05,2
SPD,blick,7.7e-05,3
SPD,engagement,6.6e-05,4
SPD,intensiv,6.3e-05,5
SPD,dazu gehören,6.1e-05,6
SPD,parlamentarisch verfahren,6e-05,7
SPD,darüber hinaus,6e-05,8
SPD,erneuerbar energie,5.7e-05,9
SPD,ansprechen,5.7e-05,10
SPD,bild,5.7e-05,11
SPD,verbraucherin verbraucher,5.5e-05,12
SPD,rahmen,5.4e-05,13
SPD,national,5.2e-05,14
SPD,region,5.2e-05,15
SPD,bund land,5.1e-05,16
SPD,parlamentarisch,5e-05,17
SPD,ampelkoalition,5e-05,18
SPD,freiheit,4.9e-05,19
SPD,projekt,4.8e-05,20
SPD,verfügung stellen,4.8e-05,21
SPD,umsetzung,4.5e-05,22
SPD,aufmerksamkeit,4.5e-05,23
SPD,aspekt,4.5e-05,24
SPD,potenzial,4.5e-05,25
SPD,forschung,4.5e-05,26
SPD,europäisch union,4.5e-05,27
SPD,viel ander,4.4e-05,28
SPD,vereinbaren,4.4e-05,29
SPD,effektiv,4.3e-05,30
SPD,wahlkreis,4.3e-05,31
SPD,sorgen dafür,4.2e-05,32
SPD,mieterin,4.2e-05,33
SPD,mitarbeiterin mitarbeiter,4.1e-05,34
SPD,gespräch,4.1e-05,35
SPD,partner,4.1e-05,36
SPD,mobilität,4.1e-05,37
SPD,angehen,4e-05,38
SPD,paar,4e-05,39
SPD,austausch,3.9e-05,40
SPD,vornehmen,3.9e-05,41
SPD,hinweisen,3.8e-05,42
SPD,neben,3.8e-05,43
SPD,spd stehen,3.8e-05,44
SPD,menge,3.8e-05,45
SPD,dankbar,3.8e-05,46
SPD,anpassen,3.8e-05,47
SPD,entlastungspaket,3.8e-05,48
SPD,attraktiv,3.7e-05,49
SPD,demokratin demokrat,3.7e-05,50
SPD,sozialdemokratin sozialdemokrat,3.7e-05,51
SPD,lohnen,3.7e-05,52
SPD,nächst fragen,3.7e-05,53
SPD,daran arbeiten,3.7e-05,54
SPD,langfristig,3.7e-05,55
SPD,all ding,3.7e-05,56
SPD,groß herausforderung,3.7e-05,57
SPD,eingehen,3.6e-05,58
SPD,hassen,3.6e-05,59
SPD,begleiten,3.6e-05,60
SPD,morgen,3.6e-05,61
SPD,schön dank,3.6e-05,62
SPD,dazu beitragen,3.6e-05,63
SPD,verlässlich,3.5e-05,64
SPD,ausbildung,3.5e-05,65
SPD,soldatin soldat,3.5e-05,66
SPD,mieterin mieter,3.5e-05,67
SPD,ressource,3.5e-05,68
SPD,moi bürgerin,3.4e-05,69
SPD,wichtig schritt,3.4e-05,70
SPD,zukünftig,3.4e-05,71
SPD,werten demokratisch,3.4e-05,72
SPD,besonders wichtig,3.4e-05,73
SPD,unmittelbar,3.4e-05,74
SPD,dank fragen,3.4e-05,75
SPD,laden,3.3e-05,76
SPD,engagieren,3.3e-05,77
SPD,etwas was,3.3e-05,78
SPD,entscheidung treffen,3.3e-05,79
SPD,verlassen,3.3e-05,80
SPD,standort,3.3e-05,81
SPD,profitieren,3.3e-05,82
SPD,wissenschaft,3.3e-05,83
SPD,spät,3.3e-05,84
SPD,dafür brauchen,3.2e-05,85
SPD,effizient,3.2e-05,86
SPD,sicherstellen,3.2e-05,87
SPD,mindestlohn,3.2e-05,88
SPD,zusammenhang,3.2e-05,89
SPD,klimawandel,3.2e-05,90
SPD,wesentlich,3.2e-05,91
SPD,häufig,3.2e-05,92
SPD,lesung,3.1e-05,93
SPD,nachfrage stellen,3.1e-05,94
SPD,vergessen,3.1e-05,95
SPD,unterstützung ukraine,3.1e-05,96
SPD,kommend,3.1e-05,97
SPD,entwicklungszusammenarbeit,3.1e-05,98
SPD,russisch angriffskrieg,3.1e-05,99
SPD,herausfordernd,3.1e-05,100
