politician_id,job_title,job_title_extra,organization,income_level,income,interval,created,date_start,date_end,category,topics
175871,"Sachkundiger Bürger, ehrenamtlich (bis 31.10.2025)",,Kreis Viersen,,,,1680103918,,,29229,Staat und Verwaltung
79132,Mitglied des Kuratoriums (bis 11.06.2024),Einkommen von Januar 2023 bis Dezember 2023,Deutsche Bundesstiftung Umwelt (DBU),1,1040.0,1,1680103008,2023-01-01,2023-12-31,29230,Umwelt
175397,Mitglied des Ortsrates in Achmer,,Stadt Bramsche,,,,1680101328,,,29229,Staat und Verwaltung
175867,Mitglied des Gemeinderates,,Stadt Mühlheim,,,,1680100539,,,29229,Staat und Verwaltung
175867,Mitglied des Kreistages (bis 17.02.2022),,Landkreis Tuttlingen,,,,1680100436,,,29229,Staat und Verwaltung
175867,Mitglied der Verbandsversammlung,,Gemeindeverwaltungsverband Donau-Heuberg,,,,1680100334,,,29229,Staat und Verwaltung
175867,Rechtsanwältin - Berufsbetreuung Nr. 1 (bis Februar 2024) ,,Landesoberkasse Baden-Württemberg,,,,1680100090,,,29647,"Recht|Gesellschaftspolitik, soziale Gruppen"
120169,"Mitglied des Beirates, ehrenamtlich (15.02.2022 bis 20.03.2024)",,Versicherungsombudsmann e.V.,,,,1680099858,,,29230,Finanzen
120169,"Stellv. Mitglied des Beirates Energie, ehrenamtlich (ab März 2022)",,Verbraucherzentrale Bundesverband e.V. (vzbv),,,,1680099821,,,29230,Verbraucherschutz|Energie
120169,Stellv. Mitglied des Beirates Digitales (ab Januar 2022),,Verbraucherzentrale Bundesverband e.V. (vzbv),,,,1680099759,,,29230,Verbraucherschutz|Digitale Agenda
120169,"Mitglied des Verwaltungs-, Kultur- und Sozialausschusses",,Stadt Leinfelden-Echterdingen,,,,1680099685,,,29229,Staat und Verwaltung
120169,Mitglied des Kultur- und Schulausschusses,,Landkreis Esslingen,,,,1680099602,,,29229,Staat und Verwaltung
120169,Rechtsanwältin - Land Baden-Württemberg,Einkommen im Jahr 2022,Rechtsanwältin und Insolvenzverwalterin,9,238970.34,,1680099479,2022-01-01,2022-12-31,29647,Recht|Wirtschaft
120169,Rechtsanwältin - Land Baden-Württemberg,Einkommen im Jahr 2021,Rechtsanwältin und Insolvenzverwalterin,5,38490.42,,1680099456,2021-01-01,2021-12-31,29647,Recht|Wirtschaft
146300,Stellv. Mitglied des Beirates Finanzen (ab 23.03.2022),,Verbraucherzentrale Bundesverband e.V. (vzbv),,,,1680099176,,,29230,Verbraucherschutz
146300,"Mitglied des Stiftungsrates, ehrenamtlich",,Stiftung Leben leben,,,,1680099084,,,29230,"Gesellschaftspolitik, soziale Gruppen"
146300,"Mitglied des Vorstandes, ehrenamtlich",,Lebenshilfe für geistig und körperlich Behinderte - Kreisvereinigung Uelzen e.V.,,,,1680098994,,,29230,"Gesellschaftspolitik, soziale Gruppen"
146300,Mitglied des Parlamentarischen Beirates (ab 27.04.2022),,Bundesverband Deutscher Vermögensberater e.V. (BDV),,,,1680098940,,,29230,Finanzen
146300,Mitglied des Samtgemeinderates Weste,,Samtgemeinde Bevensen-Ebstorf,,,,1680098831,,,29229,Staat und Verwaltung
146300,Stellv. Mitglied des Haushaltskontroll- und Prüfungsausschusses des Verwaltungsrates (ab 08.04.2022),,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),,,,1680098780,,,29229,Staat und Verwaltung|Finanzen
146300,"Mitglied des Aufsichtsrates, ehrenamtlich",, Leben leben Arbeit & Produktion gemeinnützige GmbH,,,,1680098691,,,29228,Wirtschaft
146300,"Finanzberaterin - Swiss Life Select Deutschland GmbH, Hannover",Einkommen im Jahr 2021,Finanzberaterin - selbständig,3,13144.6,,1680098589,2021-01-01,2021-12-31,29647,Finanzen
146289,"Mitglied des Kuratoriums, ehrenamtlich (ab 01.05.2022)",,Verband der privaten Hochschulen e.V.,,,,1680098466,,,29230,Bildung und Erziehung
146289,"Mitglied des Kuratoriums, ehrenamtlich (ab 01.01.2022)",,Deutsches Studierendenwerk e.V.,,,,1680098426,,,29230,Bildung und Erziehung
146289,"Mitglied des Kuratoriums, ehrenamtlich (ab 20.07.2022)",,Bundesstiftung Magnus Hirschfeld,,,,1680098374,,,29230,"Gesellschaftspolitik, soziale Gruppen"
146289,"Mitglied des Beirates, ehrenamtlich (25.04.2022 bis 15.02.2023)",,Schlichtungsstelle der Rechtsanwaltschaft,,,,1680098322,,,29229,Recht
146289,Referendarin (bis 14.12.2022),,Oberlandesgericht Celle,1,1100.33,1,1680098220,,,29647,Recht
146289,Anwaltsstation (bis Februar 2022),,Bauschke Braeuer Partnerschaft von Rechtsanwälten mbB,,,,1680098102,,,29647,Recht
79068,Präsident (bis 03.06.2024),,Ghorfa - Arab-German Chamber of Commerce and Industry e.V.,2,3750.0,1,1680097810,,,29230,Außenwirtschaft
79068,Mitglied des Beirates,Einkommen im Jahr 2022,DUK Versorgungswerk e.V.,3,7941.18,,1680097694,2022-01-01,2022-12-31,29230,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Soziale Sicherung|Wirtschaft"
79068,Mitglied des Beirates,Einkommen im Jahr 2022,Odewald KMU II Gesellschaft für Beteiligungen mbH,1,2250.0,,1680097591,2022-01-01,2022-12-31,29228,Wirtschaft
79068,Vorsitzender des Aufsichtsrates,Einkommen im Jahr 2022,Max Streicher GmbH & Co. KG aA,5,36000.0,,1680097539,2022-01-01,2022-12-31,29228,Wirtschaft
79068,Mitglied des Expertenrates,Einkommen im Jahr 2022,KEKST CNC - Communications & Network Consulting AG,3,9000.0,,1680097501,2022-01-01,2022-12-31,29228,Wirtschaft
79068,Mitglied des Unternehmerbeirates (bis 31.12.2023),Einkommen im Jahr 2022,Gothaer Versicherungsbank VVaG,2,5985.0,,1680097443,2022-01-01,2022-12-31,29228,"Öffentliche Finanzen, Steuern und Abgaben"
79068,Mitglied des Verwaltungsrates (bis 20.03.2024),Einkommen im Jahr 2022,Aebi Schmidt Holding AG,5,39524.08,,1680097314,2022-01-01,2022-12-31,29228,Verkehr|Wirtschaft
79068,Beratung,Einkommen im Jahr 2022,Initiative Deutschland baut! e.V.,3,10800.0,,1680097205,2022-01-01,2022-12-31,29647,"Raumordnung, Bau- und Wohnungswesen|Wirtschaft"
79068,Strategieberatung - Mandant 3,Einkommen im Jahr 2022,Strategieberatung - selbständig,2,3600.0,,1680097139,2022-01-01,2022-12-31,29647,Wirtschaft
79068,Strategieberatung - Mandant 2,Einkommen im Jahr 2022,Strategieberatung - selbständig,3,9000.0,,1680097087,2022-01-01,2022-12-31,29647,Wirtschaft
79069,Übernahme Reisekosten,Einkommen im Jahr 2022,Hanns-Seidel-Stiftung e.V.,3,14901.06,,1680095602,2022-01-01,2022-12-31,29232,"Bildung und Erziehung|Politisches Leben, Parteien"
79069,"Mitglied des Board, ehrenamtlich",,Kangaroo Group,,,,1680095145,,,29230,"Wirtschaft|Politisches Leben, Parteien"
79069,Mitglied des Beirates für sparkassenpolitische Grundsatzfragen,Einkommen im Jahr 2021,Sparkassenverband Bayern,1,1200.0,,1680094104,2021-01-01,2021-12-31,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
79069,Mitglied des Beirates für sparkassenpolitische Grundsatzfragen,,Sparkassenverband Bayern,1,2500.0,2,1680094069,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
79069,Vertrauensmann bei der LBS Bayerische Landesbausparkasse (bis 31.07.2023),,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),3,7945.16,2,1680093819,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Staat und Verwaltung"
79069,Of Counsel,Einkommen bis 30.09.2025,Waigel Rechtsanwälte,1,1500.0,1,1680092833,,2025-09-30,29647,Recht
79111,Co-Vorsitzender des Stiftungsrates,,Stiftung für die internationale Jugendbegegnungsstätte Auschwitz,,,,1680086902,,,29230,"Bildung und Erziehung|Gesellschaftspolitik, soziale Gruppen|Jugend|Kultur"
79111,Mitglied des Supervisory Board,,LRE Foundation - Liberation Route Europe,,,,1680086764,,,29230,Europapolitik und Europäische Union
79111,Mitglied des Vorstandes,,Institut für Information und Dokumentation e. V. ,,,,1680086680,,,29230,"Medien, Kommunikation und Informationstechnik|Medien|Politisches Leben, Parteien"
79111,Mitglied des Vorstandes (ab März 2022),,Gegen Vergessen - Für Demokratie e.V.,,,,1680086627,,,29230,"Politisches Leben, Parteien"
79111,Vorsitzender des Vorstandes,,Freundeskreis Willy-Brandt-Haus e.V.,,,,1680086572,,,29230,"Politisches Leben, Parteien"
79111,Mitglied des Vorstandes,,Denkfabrik in der SPD-Bundestagsfraktion,,,,1680086521,,,29230,"Politisches Leben, Parteien"
79111,"Bundesschatzmeister,",Einkommen ab 01.01.2022,Sozialdemokratische Partei Deutschlands (SPD),3,9000.0,1,1680086359,2022-01-01,,29647,"Politisches Leben, Parteien"
79111,"Bundesschatzmeister,",Einkommen bis 31.12.2021,Sozialdemokratische Partei Deutschlands (SPD),3,8000.0,1,1680086316,,2021-12-31,29647,"Politisches Leben, Parteien"
67018,"Mitglied des Stiftungsrates, ehrenamtlich (ab 02.05.2022)",,Stiftung „Lebendige Stadt“,,,,1680085665,,,29230,Wirtschaft
67018,"Mitglied des Aufsichtsrates, ehrenamtlich (ab 29.04.2022)",,Sportclub Alstertal-Langenhorn e.V.,,,,1680085489,,,29230,"Sport, Freizeit und Tourismus"
67018,"Mitglied des Hochschulrates, ehrenamtlich (ab Juni 2022)",,HafenCity Universität,,,,1680085179,,,29229,"Wissenschaft, Forschung und Technologie|Bildung und Erziehung"
67018,Mitglied des Aufsichtsrates (ab 16.06.2022),Einkommen im Jahr 2023,Deutsche Bahn AG,3,13883.33,,1680085105,2023-01-01,2023-12-31,29228,Verkehr
175760,Übernahme Reisekosten,Einkommen im Jahr 2022,ELNET Deutschland e.V.,2,3975.4,,1680084681,2022-01-01,2022-12-31,29232,"Gesellschaftspolitik, soziale Gruppen"
175760,Beteiligung,,Wirtschaftskraft Nürnberger Land GmbH,,,,1680084557,,,29231,"Gesellschaftspolitik, soziale Gruppen"
175760,Beteiligung,,Seniorenbetreuung und -pflege „bei St.Otto“ GmbH,,,,1680084496,,,29231,"Gesellschaftspolitik, soziale Gruppen"
175760,Beteiligung,,LVG UG (haftungsbeschränkt) & Co. KG,,,,1680084422,,,29231,"Gesellschaftspolitik, soziale Gruppen"
175760,Beteiligung,,LVG Beteiligungs-UG (haftungsbeschränkt),,,,1680084342,,,29231,"Gesellschaftspolitik, soziale Gruppen"
175760,Beteiligung,,DSE Dienstleistungszentrum für soziale Einrichtungen GmbH,,,,1680084290,,,29231,"Gesellschaftspolitik, soziale Gruppen"
175760,"Mitglied des Vorstandes, ehrenamtlich (bis 22.02.2022)",,vbw - Vereinigung der Bayerischen Wirtschaft e.V.,,,,1680084218,,,29230,Wirtschaft
175760,"Mitglied des Landesgruppenvorstandes, ehrenamtlich (bis 16.12.2021)",,bpa Bundesverband privater Anbieter sozialer Dienste e.V. - Landesgruppe Bayern,,,,1680084086,,,29230,"Gesellschaftspolitik, soziale Gruppen"
175760,Mitglied des Bauausschusses,,Landkreis Nürnberger Land,,,,1680084048,,,29229,Staat und Verwaltung
175760,Fraktionsvorsitzende,,Landkreis Nürnberger Land,,,,1680084032,,,29229,Staat und Verwaltung
175760,Mitglied des Kreistages,,Landkreis Nürnberger Land,1,2510.0,2,1680083992,,,29229,Staat und Verwaltung
175760,"Stellv. Vorsitzende des IHK-Gremiums Lauf/Pegnitz, ehrenamtlich",,Industrie- und Handelskammer Nürnberg für Mittelfranken,,,,1680083961,,,29229,Wirtschaft
175760,"Mitglied der Ausschusses für Fachkräftesicherung, ehrenamtlich",,Industrie- und Handelskammer Nürnberg für Mittelfranken,,,,1680083948,,,29229,Wirtschaft
175760,"Mitglied der Vollversammlung, ehrenamtlich",,Industrie- und Handelskammer Nürnberg für Mittelfranken,,,,1680083906,,,29229,Wirtschaft
175760,Geschäftsführerin,Einkommen im Jahr 2022,Seniorenbetreuung und -pflege „bei St.Otto“ GmbH,5,36076.25,,1680083867,2022-01-01,2022-12-31,29647,"Gesellschaftspolitik, soziale Gruppen"
175760,Geschäftsführerin,Einkommen im Jahr 2022,Seniorenbetreuung und -pflege „bei St.Otto“ GmbH,5,42667.0,,1680083807,2022-01-01,2022-12-31,29647,"Gesellschaftspolitik, soziale Gruppen"
175760,Geschäftsführerin,Einkommen im Jahr 2021,Seniorenbetreuung und -pflege „bei St.Otto“ GmbH,2,6000.0,,1680083755,2021-01-01,2021-12-31,29647,"Gesellschaftspolitik, soziale Gruppen"
175760,Geschäftsführerin,Einkommen im Jahr 2022,DSE Dienstleistungszentrum für soziale Einrichtungen GmbH,3,9844.0,,1680083684,2022-01-01,2022-12-31,29647,"Gesellschaftspolitik, soziale Gruppen"
175760,Geschäftsführerin,Einkommen im Jahr 2021,DSE Dienstleistungszentrum für soziale Einrichtungen GmbH,1,3000.0,,1680083604,2021-01-01,2021-12-31,29647,"Gesellschaftspolitik, soziale Gruppen"
29256,Stellv. Vorsitzender des Vorstandes,,Hayek-Club Frankfurt am Main e.V.,,,,1680083304,,,29230,"Politisches Leben, Parteien"
29256,Mitglied des Vorstandes,,Friedrich August von Hayek-Stiftung für eine freie Gesellschaft,,,,1680083237,,,29230,"Politisches Leben, Parteien"
29256,Rechtsanwalt,Einkommen im Jahr 2022,avocado rechtsanwälte,4,23843.16,,1680081759,2022-01-01,2022-12-31,29647,Recht
175398,Mitglied des Beirates (ab 24.05.2022),,Stiftung Datenschutz,,,,1680081603,,,29230,"digitale Infrastruktur|Digitale Agenda|Medien, Kommunikation und Informationstechnik"
175398,Stellv. Mitglied des Kuratoriums (ab 15.03.2022),,Bundesstiftung Magnus Hirschfeld,,,,1680081551,,,29230,"Gesellschaftspolitik, soziale Gruppen"
175398,"Mitglied des Ausschusses für Bauwesen, Klimaschutz, Umwelt, Mobilität und Nachhaltigkeit (bis 30.06.2024)",,Bürgerschaft der Universitäts- und Hansestadt Greifswald,,,,1680081467,,,29229,Staat und Verwaltung
121602,Beteiligung,,Anwaltskanzlei Karaahmetoglu & Kollegen GbR,,,,1680081388,,,29231,Recht
121602,"Mitglied des Beirates, ehrenamtlich",,Initiative Jugendparlament e.V.,,,,1680081310,,,29230,"Gesellschaftspolitik, soziale Gruppen|Politisches Leben, Parteien"
121602,"Präsident und Mitglied des Vorstandes, ehrenamtlich",,Deutsch-Türkische Gesellschaft e.V.,,,,1680081250,,,29230,Außenpolitik und internationale Beziehungen
121602,Vorsitzender des Vorstandes,,Arbeiter-Samariter-Bund Baden-Württemberg e.V.,,,,1680081138,,,29230,"Gesellschaftspolitik, soziale Gruppen|Soziale Sicherung|Gesundheit"
121602,Rechtsanwalt,,Rechtsanwalt - freiberuflich,,,,1680081030,,,29647,Recht
121602,Rechtsanwalt,Einkommen im Jahr 2022,Anwaltskanzlei Karaahmetoglu & Kollegen GbR,4,28000.0,,1680080901,2022-01-01,2022-12-31,29647,Recht
79272,Stellv. Mitglied des Ausschusses für Gesundheit und Verbraucherschutz,,Kreis Unna,,,,1680080616,,,29229,Staat und Verwaltung
79272,Stellv. Mitglied des Jugendhilfeausschusses,,Kreis Unna,,,,1680080602,,,29229,Staat und Verwaltung
79272,"Mitglied des Ausschusses für Arbeit, Soziales, Inklusion und Familie",,Kreis Unna,,,,1680080585,,,29229,Staat und Verwaltung
79272,Mitglied des Ausschusses für Schule und Bildung,,Kreis Unna,,,,1680080569,,,29229,Staat und Verwaltung
79272,Mitglied des Kreistages,Einkommen im Jahr 2022,Kreis Unna,,750.0,,1680080536,2022-01-01,2022-12-31,29229,Staat und Verwaltung
79272,Mitglied des Kreistages,Einkommen bis Dezember 2023,Kreis Unna,,415.0,1,1680080431,,2023-12-31,29229,Staat und Verwaltung
79272,Mitglied des Aufsichtsrates,,Gesellschaft für Wertstoff- und Abfallwirtschaft Kreis Unna mbH (GWA),,,,1680080278,,,29228,Wirtschaft
146326,Mitglied des Beirates,,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",,,,1680077255,,,29229,"Energie|Medien, Kommunikation und Informationstechnik|Verkehr|digitale Infrastruktur"
146326,Vertrauensmann bei der Bausparkasse der BHW Hameln,Einkommen im Jahr 2022,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),2,6761.84,,1680077197,2022-01-01,2022-12-31,29647,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Staat und Verwaltung"
146326,Vertrauensmann bei der Bausparkasse der BHW Hameln,Einkommen im Jahr 2021,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),1,1690.46,,1680077176,2021-01-01,2021-12-31,29647,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Staat und Verwaltung"
146326,Geschäftsführer,Einkommen im Jahr 2022,Arnold Houben GmbH,2,5000.0,,1680077106,2022-01-01,2022-12-31,29647,Wirtschaft
146326,Geschäftsführer,Einkommen im Jahr 2021,Arnold Houben GmbH,1,2000.0,,1680077083,2021-01-01,2021-12-31,29647,Wirtschaft
146326,Geschäftsführer,Einkommen bis 30.06.2023,Arnold Houben GmbH,1,2000.0,1,1680077041,,2023-06-30,29647,Wirtschaft
79336,Rechtsanwalt - Gewinn,Einkommen im Jahr 2023,Gutting Steuerberater und Rechtsanwälte GbR,10,310242.0,,1680076806,2023-01-01,2023-12-31,29647,Recht
79336,Rechtsanwalt - Gewinn,Einkommen im Jahr 2022,Gutting Steuerberater und Rechtsanwälte GbR,9,210456.0,,1680076739,2022-01-01,2022-12-31,29647,Recht
79336,Mitglied des Zukunftsrates,,Verband der Sparda-Banken e.V.,1,2000.0,2,1680076466,,,29230,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
79336,Mitglied des Verwaltungsrates (bis 31.12.2021),,Kreditanstalt für Wiederaufbau (KfW),2,6815.0,2,1680076242,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Finanzen|Wirtschaft"
79336,Mitglied des Kuratoriums,,KENFO – Fonds zur Finanzierung der kerntechnischen Entsorgung,,,,1680075513,,,29229,"Wissenschaft, Forschung und Technologie"
79336,Vertrauensmann bei der Wüstenrot Bausparkasse AG,,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),3,7843.0,2,1680074716,,,29228,"Öffentliche Finanzen, Steuern und Abgaben|Staat und Verwaltung"
79336,Stellv. Vorsitzender des Aufsichtsrates,Einkommen von November 2021 bis Dezember 2023,Volksbank Kraichgau eG,3,12000.0,2,1680074634,2021-11-01,2023-12-31,29228,Finanzen
79336,Vorsitzender des Aufsichtsrates (bis November 2021),,Volksbank-Bruhrain-Kraich-Hardt eG,2,6000.0,2,1680074459,,,29228,"Öffentliche Finanzen, Steuern und Abgaben"
78886,"Mitglied des Kuratoriums, ehrenamtlich",,Schulstiftung der Evangelischen Kirche in Mitteldeutschland (EKM),,,,1680073074,,,29230,Bildung und Erziehung
78886,"Mitglied des Kuratoriums, ehrenamtlich",,Freunde und Förderer des Leo Baeck Instituts e.V.,,,,1680072896,,,29230,"Gesellschaftspolitik, soziale Gruppen"
108581,Stellv. Vorsitzende des Vorstandes,,Städtepartnerschaftsverein „Die Brückenbauer“ e.V.,,,,1680072594,,,29230,"Wirtschaft|Gesellschaftspolitik, soziale Gruppen"
108581,Mitglied im künstlerisch-wissenschaftlichen Beirat,,companie paradox Ravensburg e.V.,,,,1680072514,,,29230,Kultur
108581,Mitglied des Verwaltungs- und Wirtschaftsausschusses,,Stadt Ravensburg,,,,1680072472,,,29229,Staat und Verwaltung
108581,Mitglied des Ältestenrates,,Stadt Ravensburg,,,,1680072459,,,29229,Staat und Verwaltung
108581,Stellv. Oberbürgermeisterin,,Stadt Ravensburg,,,,1680072446,,,29229,Staat und Verwaltung
108581,Fraktionsvorsitzende,,Stadt Ravensburg,,,,1680072432,,,29229,Staat und Verwaltung
108581,Mitglied des Gemeinderates,Einkommen im Jahr 2022,Stadt Ravensburg,2,3568.0,,1680072390,2022-01-01,2022-12-31,29229,Staat und Verwaltung
108581,Mitglied des Gemeinderates,Einkommen im Jahr 2021,Stadt Ravensburg,1,1212.0,,1680072312,2021-01-01,2021-12-31,29229,Staat und Verwaltung
78884,Mitglied des Politischen Beirates (bis 03.01.2022),,Wirtschaftsforum der SPD e.V.,,,,1680072161,,,29230,"Politisches Leben, Parteien|Wirtschaft"
78884,Mitglied des Vorstandes,,TERRA TECH Förderprojekte e.V.,,,,1680072123,,,29230,"Gesellschaftspolitik, soziale Gruppen"
78884,"Mitglied des Stiftungsrates, von Amts wegen (25.05.2022 bis 13.03.2023)",,Stiftung Humboldt Forum im Berliner Schloss,,,,1680072026,,,29230,Kultur
78884,"Vorsitzender des Stiftungsrates, von Amts wegen",,Bundesstiftung Bauakademie,,,,1680071857,,,29230,"Raumordnung, Bau- und Wohnungswesen"
78884,Mitglied des Vergütungskontrollausschusses (bis 13.12.2021),,Kreditanstalt für Wiederaufbau (KfW),,,,1680071778,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft|Finanzen"
78884,Mitglied des Präsidial- und Nominierungsausschusses (bis 13.12.2021),,Kreditanstalt für Wiederaufbau (KfW),,,,1680071760,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft|Finanzen"
78884,Mitglied des Risiko- und Kreditausschusses (bis 13.12.2021),,Kreditanstalt für Wiederaufbau (KfW),,,,1680071743,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft|Finanzen"
78884,Mitglied des Verwaltungsrates (bis 13.12.2021),Einkommen im Jahr 2022,Kreditanstalt für Wiederaufbau (KfW),2,6955.0,,1680071712,2022-01-01,2022-12-31,29229,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft|Finanzen"
78884,"Ständiger Vertreter, von Amts wegen (ab 26.04.2022)",,Deutsches Nationalkomitee für Denkmalschutz (DNK),,,,1680071420,,,29229,"Raumordnung, Bau- und Wohnungswesen|Kultur"
78884,"Co-Vorsitzender des Kuratoriums „Zentrum Weiße Stadt Tel Aviv“, Israel, von Amts wegen",,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen (BMWSB)",,,,1680069949,,,29229,"Raumordnung, Bau- und Wohnungswesen"
78884,"Mitglied der Jury des Investitionsprogramms „Nationale Projekte des Städtebaus“, von Amts wegen",,"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen (BMWSB)",,,,1680069894,,,29229,"Raumordnung, Bau- und Wohnungswesen"
79476,"Mitglied des Vorstandes, ehrenamtlich (bis 13.09.2023) ",,Wirtschaftsrat der CDU e.V.,,,,1680069707,,,29230,"Politisches Leben, Parteien"
79476,Mitglied des Vorstandes,,Stiftung Teilhabe,,,,1680069623,,,29230,"Gesellschaftspolitik, soziale Gruppen"
79476,Mitglied des Senats,,Hermann von Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V.,,,,1680069431,,,29230,"Wissenschaft, Forschung und Technologie"
79476,Mitglied des Kuratoriums,,Deutsches Studierendenwerk e.V.,,,,1680069375,,,29230,Bildung und Erziehung
79476,"Mitglied des Projektbeirates „BE WIZZARD“, ehrenamtlich",,Universität Bremen,,,,1680069269,,,29229,"Bildung und Erziehung|Wissenschaft, Forschung und Technologie"
79476,"Mitglied des Kuratoriums, ehrenamtlich",,EMS - European Medical School,,,,1680069052,,,29229,Gesundheit|Bildung und Erziehung
79476,"Mitglied des Beirates des Bildungsprojekts AHOI_MINT Cluster, ehrenamtlich",,Bundesministerium für Bildung und Forschung (BMBF),,,,1680068941,,,29229,"Bildung und Erziehung|Wissenschaft, Forschung und Technologie"
79476,Mitglied des Beirates,,Baskets Oldenburg GmbH & Co. KG,,,,1680068782,,,29228,"Sport, Freizeit und Tourismus"
79476,Beratung (bis März 2023),,Hörzentrum Oldenburg GmbH,,450.0,1,1680068723,,,29647,Gesundheit
79476,Beratung (bis November 2021),,HörTech gemeinnützige GmbH,,,,1680068612,,,29647,Wirtschaft
134283,Mitglied des Kuratoriums,,Europäische Akademie Bayern e.V.,,,,1680017035,,,29230,Europapolitik und Europäische Union|Bildung und Erziehung
79358,"Mitglied des Stiftungsrates, ehrenamtlich",,Wissenschaftskolleg zu Berlin,,,,1680016682,,,29230,"Bildung und Erziehung|Wissenschaft, Forschung und Technologie"
79358,"Mitglied des Kuratoriums, ehrenamtlich",,Soul of Africa Museum (SOA),,,,1680016565,,,29230,Kultur
175596,Mitglied des Prüfungsausschusses,,Kreditanstalt für Wiederaufbau (KfW),,,,1680015693,,,29229,"Öffentliche Finanzen, Steuern und Abgaben|Wirtschaft|Finanzen"
146028,Kassenwart,,dit is schade e.V.,,,,1680015260,,,29230,Kultur
145862,"Schatzmeister, ehrenamtlich (bis 06.05.2025)",,Verein zur Förderung der Arbeit des Parlamentskreises Mittelstand e.V.,,,,1680015133,,,29230,Wirtschaft
145862,"Mitglied des Vorstandes, ehrenamtlich (bis 06.05.2025))",,Verein zur Förderung der Arbeit des Parlamentskreises Mittelstand e.V.,,,,1680015064,,,29230,Wirtschaft
133683,Chief Compliance Officer (bis 31.12.2021),Einkommen im Jahr 2022,Flughafen München GmbH,4,15917.0,,1679826497,2022-01-01,2022-12-31,29647,
175836,Mitglied des Stadtrates,Einkommen ab 01.01.2023,Stadt Eschweiler,,420.0,1,1679826029,2023-01-01,,29229,Staat und Verwaltung
175836,Mitglied des Kreistages,Einkommen ab 01.01.2023 bis 30.04.2023,StädteRegion Aachen,,683.1,1,1679825855,2023-01-01,2023-04-30,29229,Staat und Verwaltung
175515,"Mitglied des Hauptausschusses, ehrenamtlich (bis 28.09.2022)",,Zweckverband Nahverkehr Rheinland,,,,1679825377,,,29229,Verkehr
175515,"Mitglied des Betriebsausschusses, ehrenamtlich (bis 28.09.2022)",,Zweckverband Nahverkehr Rheinland,,,,1679825360,,,29229,Verkehr
175515,Sachkundige Bürgerin des Mobilitätsausschusses des Rates (28.09. 2022 bis 10.05.2023),,Stadt Aachen,,,,1679825162,,,29229,Staat und Verwaltung|Verkehr
175515,Stellv. Vorsitzende der SPD-Ratsfraktion (bis 27.09.2022),,Stadt Aachen,,,,1679825133,,,29229,
146043,Professorin,Einkommen im Jahr 2023,Hochschule Kempten,1,1457.31,,1679824963,2023-01-01,2023-12-31,29647,Bildung und Erziehung
146043,Professorin,Einkommen im Jahr 2022,Hochschule Kempten,1,1411.11,,1679824944,2022-01-01,2022-12-31,29647,Bildung und Erziehung
79080,Mitglied des Verwaltungsrates (13.01. 2022 bis 22.03.2024),Einkommen im Jahr 2022,Kreditanstalt für Wiederaufbau (KfW),,400.0,,1679824726,2022-01-01,2022-12-31,29229,Staat und Verwaltung|Finanzen
79080,Stellv. Mitglied des Risiko- und Kreditausschusses ,,Kreditanstalt für Wiederaufbau (KfW),,,,1679824655,,,29229,Staat und Verwaltung
79080,Ordentliches Mitglied des Prüfungsausschusses,,Kreditanstalt für Wiederaufbau (KfW),,,,1679824620,,,29229,Staat und Verwaltung
145901,Hausarzt (bis 31.01.2022),Einkommen im Jahr 2022,Hausarztpraxis Dr. Abbushi,2,5000.0,,1679824360,2022-01-01,2022-12-31,29647,Gesundheit
145890,Mitglied des Ausschusses für Hochschulfragen,,Stadt Koblenz,,,,1679824078,,,29229,Staat und Verwaltung|Bildung und Erziehung
145890,Mitglied des Stadtrates,Einkommen im Jahr 2022,Stadt Koblenz,,450.0,,1679824033,2022-01-01,2022-12-31,29229,Staat und Verwaltung
145890,Mitglied des Stadtrates,Einkommen bis 31.12.2022,Stadt Koblenz,,300.0,1,1679823981,,2022-12-31,29229,Staat und Verwaltung
175863,Vizepräsident (bis Oktober 2022),,Heilbäderverband Baden Württemberg e.V.,,,,1679823011,,,29230,Gesundheit|Tourismus
